MarkerID,Marker No.,Title,Subtitle,Add'l Subtitle,Year Erected,Erected By,Latitude (minus=S),Longitude (minus=W),Street Address,City or Town,Section or Quarter,County or Parish,State or Prov.,Location,Missing,Link,First Published,Last Update
3195,"240","Silver Mound",,,1977,"the Wisconsin Historical Society",44.43660,-90.95140,,"Alma Center",,"Jackson County","Wisconsin","It is on State Highway 121, 0.1 miles west of State Highway 95, on the left when traveling west. ",,https://www.hmdb.org/m.asp?m=3195,11/4/2007,6/30/2010
3210,"211","S. J. Wittman","Aircraft Designer • Race Pilot • Inventor",,1975,"the Wisconsin Historical Society",43.99560,-88.55570,,"Oshkosh",,"Winnebago County","Wisconsin","It is on West 20th Avenue (Alternate U.S. 41) east of McCurdy Street, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=3210,11/4/2007,9/19/2024
3243,"27","Knaggs Ferry",,,1955,"the Winnebago County Historical Society",44.03910,-88.56910,,"Oshkosh",,"Winnebago County","Wisconsin","It is on Veterans Trail east of Punhoqua Street, on the left when traveling east. ",,https://www.hmdb.org/m.asp?m=3243,11/5/2007,2/15/2009
3293,"302","Father Caspar Rehrl / St. John the Baptist Parish",,,1991,"the Wisconsin Historical Society",43.87689,-88.29025,"N9288 County Highway W","Johnsburg",,"Fond du Lac County","Wisconsin","It is at the intersection of County Highway W and County Highway Q, on the right when traveling south on County Highway W. ",,https://www.hmdb.org/m.asp?m=3293,11/6/2007,12/12/2020
3307,"195","The Passenger Pigeon",,,1973,"the Wisconsin Historical Society",44.24750,-90.73801,,"Black River Falls",,"Jackson County","Wisconsin","It can be reached from Interstate 94 at milepost 121, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=3307,11/7/2007,2/18/2009
3309,"300","Highground Veterans Memorial",,,1990,"the Wisconsin Historical Society",44.24726,-90.73771,,"Black River Falls",,"Jackson County","Wisconsin","It can be reached from Interstate 94 at milepost 121, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=3309,11/7/2007,6/30/2010
3321,,"Black River Falls Forest Fire",,,,,44.24787,-90.73698,,"Black River Falls",,"Jackson County","Wisconsin","It can be reached from Interstate 94 at milepost 121, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=3321,11/7/2007,11/7/2007
3361,"482","Founder’s Square",,,2002,"the Wisconsin Historical Society and Compass Properties, LLC",44.66832,-90.17430,,"Marshfield",,"Wood County","Wisconsin","It is at the intersection of North Chestnut Avenue and West Depot Street, on the right when traveling north on North Chestnut Avenue. ",,https://www.hmdb.org/m.asp?m=3361,11/8/2007,8/18/2014
3425,"203","Winnebago Indians",,,1974,"the Wisconsin Historical Society",44.22616,-90.70737,,"Millston",,"Jackson County","Wisconsin","It can be reached from Interstate 94 at milepost 124, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=3425,11/12/2007,7/7/2024
3477,"247","Martin W. Torkelson","(1878 – 1963)",,1978,"the Wisconsin Historical Society",44.20400,-90.83749,,"Black River Falls",,"Jackson County","Wisconsin","It is at the intersection of Fall Hall Road and  Highway 27, on the right when traveling west on Fall Hall Road. ",,https://www.hmdb.org/m.asp?m=3477,11/12/2007,12/30/2019
3485,,"Shamrock",,,1983,"Shamrock History Committee",44.17146,-90.80519,,"Shamrock",,"Jackson County","Wisconsin","It is on County Highway S, 0.2 miles south of County Highway O, on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=3485,11/12/2007,11/12/2007
3556,,"Montello Granite",,,,,43.79240,-89.32680,,"Montello",,"Marquette County","Wisconsin","It is at the intersection of East Montello Street (State Highway 22 & 23) and Main Street (State Highway 22), on the right when traveling west on East Montello Street. ",,https://www.hmdb.org/m.asp?m=3556,11/18/2007,8/5/2021
3596,"184","Ripon College",,,1972,"the Wisconsin Historical Society",43.84463,-88.84023,,"Ripon",,"Fond du Lac County","Wisconsin","It is on Ransom Street north of West Blossom Street, on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=3596,11/18/2007,12/7/2021
3648,"227","Wisconsin Progressive Party",,,1976,"the Wisconsin Historical Society",43.77520,-88.44550,,"Fond du Lac",,"Fond du Lac County","Wisconsin","It is on East 2nd Avenue east of South Portland Street, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=3648,11/20/2007,10/14/2021
3650,,"Toll Gate on the Military Trail",,,1932,"the Fond du Lac Chapter, Daughters of the American Revolution",43.80678,-88.40063,,"Taycheedah",,"Fond du Lac County","Wisconsin","It is on Winnebago Drive, 0.2 miles south of County Highway K, on the left when traveling north. ",,https://www.hmdb.org/m.asp?m=3650,11/20/2007,12/7/2021
3716,"215","South Greenville Grange No. 225",,,1975,"the Wisconsin Historical Society",44.24430,-88.53740,"W6920 County BB","Appleton",,"Outagamie County","Wisconsin","It is on Winnegamie Drive (County Highway BB) east of Municipal Drive (State Highway 76), on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=3716,11/30/2007,3/4/2021
3951,"338","The Lower Narrows",,,1996,"the Wisconsin Historical Society",43.50250,-89.63290,,"Baraboo",,"Sauk County","Wisconsin","It is on Wisconsin Route 33 west of County Road U, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=3951,12/4/2007,11/9/2023
3960,"88","Tomah",,,1959,"the Wisconsin Historical Society",43.99249,-90.50434,,"Tomah",,"Monroe County","Wisconsin","It is on North Superior Avenue (U.S. 12) north of Arthur Street, on the right when traveling north. ",,https://www.hmdb.org/m.asp?m=3960,12/5/2007,7/19/2011
4014,,"Pioneer Wautoma",,,1955,"the City of Wautoma",44.07570,-89.29210,"440 West Main Street","Wautoma",,"Waushara County","Wisconsin","It is on West Main Street (State Highway 21/73) east of North Waupaca Street (State Highway 22), on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=4014,12/7/2007,12/7/2007
4029,"169","John Muir Country",,,1969,"the Wisconsin Historical Society",43.65250,-89.29100,,"Pardeeville",,"Marquette County","Wisconsin","It is on State Highway 22, 0.6 miles north of Berry Road (County Highway CM), on the right when traveling north. ",,https://www.hmdb.org/m.asp?m=4029,12/13/2007,9/21/2024
4118,"339","Edward S. Bragg",,,1996,"the Wisconsin Historical Society",43.83839,-88.37301,,"St. Peter",,"Fond du Lac County","Wisconsin","It is on Kiekhaefer Parkway east of U.S. 151, on the left when traveling east. ",,https://www.hmdb.org/m.asp?m=4118,12/11/2007,4/7/2025
4119,"312","The Iron Brigade",,,1992,"the Wisconsin Historical Society",43.75776,-89.96781,,"Lyndon Station",,"Juneau County","Wisconsin","It can be reached from Interstate 90/94 at milepost 74, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=4119,12/13/2007,6/30/2010
4132,"269","The Wisconsin River","“The Nation’s Hardest-Working River”",,1982,"the Wisconsin Historical Society",43.75750,-89.96750,,"Lyndon Station",,"Juneau County","Wisconsin","It can be reached from Interstate 90/94 at milepost 74, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=4132,12/13/2007,1/7/2022
4227,"270","The Sand Counties – Aldo Leopold Territory",,,1983,"the Wisconsin Historical Society",43.75120,-89.94960,,"Mauston",,"Juneau County","Wisconsin","It can be reached from Interstate 90/94 at milepost 75, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=4227,12/16/2007,12/30/2019
4230,"16","Castle Rock",,,1967,"the Wisconsin Historical Society",43.92160,-90.25910,,"Camp Douglas",,"Juneau County","Wisconsin","It is on County Highway C north of Interstate 90/94, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=4230,12/17/2007,1/7/2025
4239,,"Wisconsin's First Deed","— 1793 —",,,"Badger Northland, Kaukauna",44.28520,-88.25250,"1313 Augustine Street","Kaukauna",,"Outagamie County","Wisconsin","It is on Augustine Street east of Terry Lane, on the left when traveling east. ",,https://www.hmdb.org/m.asp?m=4239,12/17/2007,4/3/2025
4272,"283","Grand Army Home",,,1988,"the Wisconsin Historical Society",44.33809,-89.14544,"N2665 County Road QQ","King",,"Waupaca County","Wisconsin","It is at the intersection of Bell Avenue and Wright Avenue, on the left when traveling west on Bell Avenue. ",,https://www.hmdb.org/m.asp?m=4272,12/18/2007,10/12/2020
4330,"181","Ceresco",,,1972,"the Wisconsin Historical Society",43.84830,-88.85075,,"Ripon",,"Fond du Lac County","Wisconsin","It is at the intersection of Union Street and Park Street, on the right when traveling south on Union Street. ",,https://www.hmdb.org/m.asp?m=4330,12/22/2007,12/7/2021
4331,"273","Carrie Chapman Catt",,,1984,"the Wisconsin Historical Society",43.85032,-88.85061,,"Ripon",,"Fond du Lac County","Wisconsin","It is at the intersection of West Fond du Lac Street (State Highway 23 / 49) and Union Street on West Fond du Lac Street. ",,https://www.hmdb.org/m.asp?m=4331,12/22/2007,12/30/2019
4413,,"Latitude 45° N",,,1938,"Frank E. Noyes",45.00000,-87.85330,,"Peshtigo",,"Marinette County","Wisconsin","It is on U.S. 41 north of Wilcox Lane, on the left when traveling north. ",,https://www.hmdb.org/m.asp?m=4413,12/30/2007,8/28/2022
4609,,"Site of Fort Winnebago",,,1924,"Wau-Bun Chapter Daughters of the American Revolution",43.55490,-89.43415,,"Portage",,"Columbia County","Wisconsin","It is on State Highway 33, 0.2 miles west of County Highway F, on the left when traveling east. ",,https://www.hmdb.org/m.asp?m=4609,1/7/2008,8/1/2022
4657,,"Lutheran Church of the Norwegian Synod",,,1999,"Arkdale Trinity Historical Committee",44.02890,-89.91829,,"Arkdale",,"Adams County","Wisconsin","It is on 18th Avenue, 0.3 miles north of Cumberland Avenue, on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=4657,1/10/2008,7/15/2008
4658,,"West Church",,,1995,"the Trinity Lutheran Church Historical Committee",44.02450,-89.91740,,"Arkdale",,"Adams County","Wisconsin","It is at the intersection of 18th Avenue and Cumberland Avenue, on the left when traveling south on 18th Avenue. ",,https://www.hmdb.org/m.asp?m=4658,1/10/2008,1/16/2015
4731,,"Marshfield's City Hall Clock and Fire Bell",,,,,44.65150,-90.18470,"1800 South Central Avenue","Marshfield",,"Wood County","Wisconsin","It is at the intersection of South Central Avenue and West 17th Street, on the right when traveling south on South Central Avenue. <font color=red> Reported missing.</font>",Reported Missing,https://www.hmdb.org/m.asp?m=4731,1/15/2008,2/22/2021
5045,,"Slidre Evangelical Lutheran Church and Cemetery",,"Historical Marker",2004,,44.61110,-90.07920,,"Hewitt",,"Wood County","Wisconsin","It is at the intersection of Day Road and Mill Creek Drive, on the left when traveling south on Day Road. ",,https://www.hmdb.org/m.asp?m=5045,1/28/2008,3/2/2023
5052,"110","New Glarus",,,1961,"the Wisconsin Historical Society",42.81537,-89.63239,"418 Railroad Street","New Glarus",,"Green County","Wisconsin","It is at the intersection of Railroad Street and 5th Avenue, on the right when traveling north on Railroad Street. ",,https://www.hmdb.org/m.asp?m=5052,1/30/2008,12/7/2021
5190,"98","The Orchards of Door County",,,1960,"the Wisconsin Historical Society",44.88025,-87.33617,,"Sturgeon Bay",,"Door County","Wisconsin","It is on State Highway 42 near Maple Heights Circle (unmarked private farm road). ",,https://www.hmdb.org/m.asp?m=5190,2/5/2008,10/23/2021
5253,,"Assistant Chief Michael J. Kilpatrick",,,,,44.37439,-89.84871,,"Wisconsin Rapids",,"Wood County","Wisconsin","It can be reached from Second Avenue South (State Highway 73) 0.4 miles south of Gaynor Avenue, on the left when traveling south. ",,https://www.hmdb.org/m.asp?m=5253,2/10/2008,12/30/2019
5466,,"Buttons from the River",,,,"Stevens Point Parks, Recreation, and Forestry Department.",44.52718,-89.59593,,"Stevens Point",,"Portage County","Wisconsin","It is on Franklin Street, 0.2 miles west of Forest Street when traveling west. ",,https://www.hmdb.org/m.asp?m=5466,2/17/2008,2/17/2008
5954,,"John Jones 2nd Burial Site",,,,"Domtar Industries Inc.",44.35000,-89.85563,,"Port Edwards",,"Wood County","Wisconsin","It can be reached from Wisconsin River Drive (State Highway 73) north of Jefferson Avenue, on the right when traveling north. ",,https://www.hmdb.org/m.asp?m=5954,3/4/2008,3/4/2008
6056,"385","Wisconsin's First Home-Built Flying Machine",,,1998,"the Wisconsin Historical Society",44.90161,-89.61464,,"Rothschild",,"Marathon County","Wisconsin","It is on Kort Street west of West Grand Avenue, on the left when traveling west. ",,https://www.hmdb.org/m.asp?m=6056,3/9/2008,7/6/2017
6103,,"Indian Bill Cemetery",,,,,44.52622,-90.07208,,"Arpin",,"Wood County","Wisconsin","It is on Bluff Drive, 1.3 miles west of County Highway E, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=6103,3/12/2008,10/5/2020
6109,,"Geological History of Powers Bluff",,,,,44.52942,-90.07150,,"Arpin",,"Wood County","Wisconsin","It can be reached from Bluff Drive west of County Highway E, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=6109,3/12/2008,3/12/2008
6110,,"Powers Bluff",,,,,44.52926,-90.07098,,"Arpin",,"Wood County","Wisconsin","It can be reached from Bluff Drive west of County Highway E, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=6110,3/12/2008,10/2/2020
6128,,"Indian Dance Rings",,,,,44.52910,-90.07164,,"Arpin",,"Wood County","Wisconsin","It can be reached from Bluff Drive west of County Highway E, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=6128,3/11/2008,3/11/2008
6780,"7","Village of Dover",,,1953,"Wisconsin State Historical Society",43.16237,-89.83864,,"Arena",,"Iowa County","Wisconsin","It is on U.S. 14, 0.1 miles east of Dover Lane, on the left when traveling east. ",,https://www.hmdb.org/m.asp?m=6780,3/30/2008,7/16/2012
7368,,"East Arkdale Cemetery",,,2006,"Trinity Lutheran Historical Committee",44.02492,-89.87713,,"Arkdale",,"Adams County","Wisconsin","It is on State Highway 21 east of 16th Avenue, on the left when traveling east. ",,https://www.hmdb.org/m.asp?m=7368,4/27/2008,12/7/2024
7534,,"Monroe Cemetery",,,,,44.11860,-89.95036,"1983 Bighorn Drive","Monroe Center",,"Adams County","Wisconsin","It is on Bighorn Drive, 0.6 miles west of County Highway Z, on the left when traveling west. ",,https://www.hmdb.org/m.asp?m=7534,5/6/2008,6/16/2008
7616,,"City Founders’ Cemetery","“Pitts’ Cemetery”",,1987,,44.44220,-90.12990,,"Pittsville",,"Wood County","Wisconsin","It is at the intersection of 1st Avenue and East Jackson Street, on the left when traveling south on 1st Avenue. ",,https://www.hmdb.org/m.asp?m=7616,5/6/2008,5/7/2008
7679,,"Point Bas",,,,,44.29754,-89.89269,,"Nekoosa",,"Wood County","Wisconsin","It is on Point Basse Avenue (County Highway AA) ½ mile south of Hillcrest Lane, on the left when traveling south. ",,https://www.hmdb.org/m.asp?m=7679,5/14/2008,5/15/2008
7731,"177","Kingsley Bend Indian Mounds",,,1971,"the Wisconsin Historical Society",43.60100,-89.71180,"W14337 Highway 16","Wisconsin Dells",,"Columbia County","Wisconsin","It is on State Highway 16, 0.4 miles east of County Highway O, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=7731,5/17/2008,1/7/2025
7757,,"Bailey’s Eddy – Municipal Dock","Kilbourn Landmark",,1976,,43.62755,-89.77730,,"Wisconsin Dells",,"Columbia County","Wisconsin","It is at the intersection of Broadway Street (State Highway 16/23) and Eddy Street, on the right when traveling west on Broadway Street. ",,https://www.hmdb.org/m.asp?m=7757,5/19/2008,10/14/2020
7850,"447","Stroud Bank",,,1999,"the Wisconsin Historical Society",43.62726,-89.77306,"312 Broadway Street","Wisconsin Dells",,"Columbia County","Wisconsin","It is on Broadway Street (State Highway 16/23) east of Oak Street, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=7850,5/22/2008,12/28/2019
7851,,"H. H. Bennett Studio","Kilbourn Landmark","America’s Oldest Photographic Studio ·  Established in 1865",1976,,43.62750,-89.77460,"215 Broadway Street","Wisconsin Dells",,"Columbia County","Wisconsin","It is on Broadway Street (State Highway 16/23) west of Oak Street, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=7851,5/22/2008,12/28/2019
7966,,"Bailey's Landing","(A Landmark Store)",,1979,,43.62750,-89.77560,"131 Broadway","Wisconsin Dells",,"Columbia County","Wisconsin","It is on Broadway Street (State Highway 16/23) west of River Road, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=7966,5/27/2008,12/1/2022
7984,"26","Dawn Manor","Site of the Lost City of Newport",,1955,"the Wisconsin Historical Society",43.60545,-89.77155,,"Lake Delton",,"Sauk County","Wisconsin","It is on County Highway A, 0.2 miles south of Hiawatha Drive, on the right when traveling south. <font color=red> Reported missing.</font>",Confirmed Missing,https://www.hmdb.org/m.asp?m=7984,5/29/2008,1/10/2025
8023,,"Belle Boyd","Kilbourn Landmark",,1976,,43.62569,-89.75404,,"Wisconsin Dells",,"Columbia County","Wisconsin","It can be reached from Broadway Road (State Highway 23) 0.2 miles east of State Highway 13/16, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=8023,5/31/2008,8/10/2021
8047,,"Kilbourn City","Kilbourn Landmark",,1979,,43.62767,-89.77860,,"Wisconsin Dells",,"Columbia County","Wisconsin","It is on Broadway Street (State Highway 16/23) east of Finnegan Avenue, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=8047,6/1/2008,5/31/2019
8108,"102","Four–Wheel Drive",,,1960,"the Wisconsin Historical Society",44.62130,-88.75870,,"Clintonville",,"Waupaca County","Wisconsin","It is on Memorial Circle south of 11th Street, on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=8108,6/2/2008,10/14/2020
8172,,"First Evangelical Lutheran Church",,,,,43.59727,-89.69888,,"Wisconsin Dells",,"Columbia County","Wisconsin","It can be reached from Peterson Road south of  Highway 16, on the left when traveling south. ",,https://www.hmdb.org/m.asp?m=8172,6/10/2008,6/10/2008
8178,"138","Birthplace of an Airline",,,1964,"the Wisconsin Historical Society",44.61830,-88.73200,,"Clintonville",,"Waupaca County","Wisconsin","It can be reached from 7th Street, 1.5 miles east of Main Street ( Highway 22), on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=8178,6/6/2008,2/15/2009
8201,"47","Shawano",,,1956,"the Wisconsin Historical Society",44.78692,-88.52234,,"Shawano",,"Shawano County","Wisconsin","It is on South Shore Drive (State Highway 22) 0.3 miles east of Cedar Avenue, on the left when traveling east. ",,https://www.hmdb.org/m.asp?m=8201,6/10/2008,2/15/2009
8224,"282","Birthplace of the American Water Spaniel",,,1988,"the Wisconsin Historical Society",44.38845,-88.73623,"301 East Beacon Avenue","New London",,"Waupaca County","Wisconsin","It is on East Beacon Avenue (U.S. 45) east of Division Street (County Highway D), on the left when traveling east. ",,https://www.hmdb.org/m.asp?m=8224,6/10/2008,8/10/2021
8274,,"Original Fire Bell","Amherst Fire District",,,,44.44696,-89.29693,"4585 Fairgrounds Road","Amherst",,"Portage County","Wisconsin","It is at the intersection of Fairgrounds Road and Packer Avenue, on the right when traveling north on Fairgrounds Road. ",,https://www.hmdb.org/m.asp?m=8274,6/11/2008,10/14/2024
8306,"311","Captain Frederick Pabst","(1836 – 1904)",,1992,"the Wisconsin Historical Society",43.03885,-87.93830,"2000 West Wisconsin Avenue","Milwaukee","Avenues West","Milwaukee County","Wisconsin","It is on West Wisconsin Avenue west of North 20th Street, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=8306,6/14/2008,9/23/2024
