MarkerID,Marker No.,Title,Subtitle,Add'l Subtitle,Year Erected,Erected By,Latitude (minus=S),Longitude (minus=W),Street Address,City or Town,Section or Quarter,County or Parish,State or Prov.,Location,Missing,Link,First Published,Last Update
7028,"15-16","Hendersonville / Arab The Horse",,,1993,"Salem United Methodist Church and Colleton County Historical Society",32.79371,-80.72501,"7163 Hendersonville Highway","Hendersonville",,"Colleton County","South Carolina","It is on Hendersonville Highway (U.S. 17A), on the right when traveling north. ",,https://www.hmdb.org/m.asp?m=7028,4/13/2008,8/5/2021
7063,"15-18","Colleton County Courthouse",,,2001,"the Colleton County Historical and Preservation Society",32.90220,-80.66640,,"Walterboro",,"Colleton County","South Carolina","It is at the intersection of Hampton Street and South Walter Street, on the left when traveling east on Hampton Street. ",,https://www.hmdb.org/m.asp?m=7063,4/14/2008,4/14/2011
7064,,"Confederate Monument",,"Colleton County , South Carolina",1911,"United Confederate Veterans",32.90232,-80.66670,,"Walterboro",,"Colleton County","South Carolina","It is on Hampton Street, on the left. ",,https://www.hmdb.org/m.asp?m=7064,4/13/2008,7/21/2010
7073,"15-14","Pon Pon Chapel",,,1994,"Colleton County Historical Society, replacing a marker originally erected in 1970",32.79587,-80.48813,,"Jacksonboro",,"Colleton County","South Carolina","It is on Charleston Highway (County Route 64) south of Jacksonboro Rd (County Route 40), on the right when traveling north. ",,https://www.hmdb.org/m.asp?m=7073,4/15/2008,8/9/2021
7082,"3-11","Fairfax",,,2004,"Citizens of Fairfax",32.95861,-81.23717,,"Fairfax",,"Allendale County","South Carolina","It is on 7th Street near Sumter Avenue South, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=7082,4/15/2008,12/9/2021
7084,,"Walterboro",,,1950,"The Colleton County Historical Society",32.90291,-80.66699,,"Walterboro",,"Colleton County","South Carolina","It is at the intersection of North Jefferies Boulevard and East Wasghington Street on North Jefferies Boulevard. ",,https://www.hmdb.org/m.asp?m=7084,4/15/2008,4/14/2011
7094,,"1st SC Infantry Of African Descent",,,,"Historic Beaufort Foundation South Carolina",32.43965,-80.67892,,"Beaufort",,"Beaufort County","South Carolina","It is on Boundary Street (U.S. 21), on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=7094,4/14/2008,12/14/2020
7112,"15-11","Hickory Valley",,,1957,"The Colleton County Historical Society",32.90432,-80.65915,,"Walterboro",,"Colleton County","South Carolina","It is on Wichman Street, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=7112,4/15/2008,4/15/2008
7114,,"Walterborough Library Society","Est. 1820 - Inc. 1821",,,"Colleton County Historical Society",32.90432,-80.65936,,"Walterboro",,"Colleton County","South Carolina","It is on Wichman Street, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=7114,4/15/2008,2/2/2020
7115,"41-3","Jacob Odom House",,,1970,"Saluda County Historical Commission",33.85117,-81.61810,"3356 Highway 23","Monetta",,"Saluda County","South Carolina","It is on State Highway 23, 0.3 miles west of Main Street (State Highway 39), on the left when traveling west. ",,https://www.hmdb.org/m.asp?m=7115,4/15/2008,2/1/2021
7117,"15-19","Bethel Presbyterian Church",,,2002,"the Colleton County Historical and Preservation Society",32.90514,-80.65804,"403 Church Street","Walterboro",,"Colleton County","South Carolina","It is on Church Street. ",,https://www.hmdb.org/m.asp?m=7117,4/15/2008,6/28/2012
7118,"15-15","Salkehatchie Presbyterian Church",,,1973,"Colleton County Historical Society",32.72318,-80.79805,,"Jonesville",,"Colleton County","South Carolina","It is on Hendersonville Hwy , US 17 A, on the left when traveling north. ",,https://www.hmdb.org/m.asp?m=7118,4/16/2008,4/16/2008
7120,,"Ruins of Pon Pon Chapel of Ease","St. Bartholomew’s Parish",,1941,"National Society of Colonial Dames in South Carolina",32.80870,-80.48941,,"Jacksonboro",,"Colleton County","South Carolina","It is on Parkers Ferry Road, 0.1 miles north of Jacksonboro Road (County Route 40), on the right when traveling north. ",,https://www.hmdb.org/m.asp?m=7120,4/15/2008,2/23/2025
7149,,"Site of Hampton High School","1911       1954",,,"Old Hampton High School Reunion Committee of 1988",32.86955,-81.11152,"408 Mulberry St W","Hampton",,"Hampton County","South Carolina","It is on Mulberry Street W., on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=7149,4/16/2008,10/1/2010
7150,,"Colleton County Veterans War Memorial",,,1990,"The Citizens of Colleton County",32.90299,-80.66518,,"Walterboro",,"Colleton County","South Carolina","It can be reached from E. Washington Street. ",,https://www.hmdb.org/m.asp?m=7150,4/16/2008,4/16/2008
7169,,"Belmont Inn (1903)",,,,"Abbeville Historic Society",34.17729,-82.37826,"104 East Pickens Street","Abbeville",,"Abbeville County","South Carolina","It is on East Pickens Street, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=7169,4/16/2008,12/9/2021
7176,"3-12","Barker's Mill / Skirmish at Barker's Mill",,,2005,"The Rivers Bridge Camp No. 842 Sons Of Confederate Veterans",33.01495,-81.21508,,"Sycamore",,"Allendale County","South Carolina","It is on Buford's Bridge Highway (U.S. 321), on the left when traveling north. ",,https://www.hmdb.org/m.asp?m=7176,4/17/2008,4/17/2008
7184,"24-18","Cedar Springs A.R.P. Church",,,2006,"Members and Friends of the Church",34.08012,-82.30198,,"Bradley",,"Greenwood County","South Carolina","It is on Cedar Springs Road, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=7184,4/17/2008,2/22/2022
7192,"27-17","Ridgeland Baptist Church",,,2001,"The Congregation",32.49419,-80.98734,"1448 Grays Highway","Ridgeland",,"Jasper County","South Carolina","It is at the intersection of Grays Highway (U.S. 278) and County Route 27-362, on the right when traveling west on Grays Highway. ",,https://www.hmdb.org/m.asp?m=7192,4/18/2008,9/18/2020
7244,"22-22","Bethel Church",,,1986,"Georgetown Chapter of Delta Sigma Theta",33.37010,-79.28020,"417 Broad Street","Georgetown",,"Georgetown County","South Carolina","It is at the intersection of Broad Street and Duke Street, on the right when traveling west on Broad Street. ",,https://www.hmdb.org/m.asp?m=7244,4/20/2008,4/23/2017
7245,"11-2","Gaffney",,,1977,"Cherokee Historical and Preservation Society",35.07354,-81.65044,"115 North Granard Street","Gaffney",,"Cherokee County","South Carolina","It is on North Granard Street (U.S. 29) near West Floyd Baker Boulevard (State Highway 11), on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=7245,4/21/2008,5/28/2012
7253,,"Limestone","&#934; &#937; &#931; &#916; &#917;","1845",,"Cherokee County Alumni Chapter",35.05584,-81.64966,"1115 College Dr","Gaffney",,"Cherokee County","South Carolina","<font color=red> Reported missing.</font>",Reported Missing,https://www.hmdb.org/m.asp?m=7253,4/21/2008,10/25/2009
7270,,"Gaffney","Michael Gaffney",,1930,,35.07293,-81.65117,,"Gaffney",,"Cherokee County","South Carolina","It is on North Granard Street (U.S. 29) near West Buford Street, on the right. ",,https://www.hmdb.org/m.asp?m=7270,4/23/2008,11/13/2020
7280,,"Michael Gaffney Home","* 1804 *",,2006,"Gaffney Bicentennial Commission and Committees",35.07384,-81.64847,,"Gaffney",,"Cherokee County","South Carolina","It is at the intersection of N. Limestone Street (State Highway 150) and W. Meadow Street, on the right when traveling north on N. Limestone Street. ",,https://www.hmdb.org/m.asp?m=7280,4/25/2008,4/8/2025
7281,,"The Reverend Thomas Curtis, D.D.",,,,,35.05632,-81.64955,"1115 College Drive","Gaffney",,"Cherokee County","South Carolina","",,https://www.hmdb.org/m.asp?m=7281,4/25/2008,11/14/2020
