MarkerID,Marker No.,Title,Subtitle,Add'l Subtitle,Year Erected,Erected By,Latitude (minus=S),Longitude (minus=W),Street Address,City or Town,Section or Quarter,County or Parish,State or Prov.,Location,Missing,Link,First Published,Last Update
7817,"420","Brewster Cemetery",,,,"Washington County, Nebraska State Historical Society",41.50910,-96.20406,,"Blair",,"Washington County","Nebraska","It is on County Road 26, 2.5 miles west of U.S. 30, on the left when traveling west. ",,https://www.hmdb.org/m.asp?m=7817,5/20/2008,5/20/2008
7837,"119","DeSoto Townsite",,,,"Omaha Public Power District, Nebraska State Historical Society",41.51265,-96.07981,,"Blair",,"Washington County","Nebraska","It is at the intersection of U.S. 75 and Power Line Road (County Route 41), on the right when traveling north on U.S. 75. ",,https://www.hmdb.org/m.asp?m=7837,5/21/2008,5/21/2008
7841,"177","Congregational Church of Blair",,,,"First Congregational Church of Blair, Nebraska State Historical Society",41.54102,-96.13613,"353 S 16th Street","Blair",,"Washington County","Nebraska","It is at the intersection of S. 16th Street and Colfax Street, on the right when traveling south on S. 16th Street. ",,https://www.hmdb.org/m.asp?m=7841,5/21/2008,11/30/2020
7886,"340","Lewis and Clark Campsite","July 27, 1804",,,"Nebraska State Historical Society; National Park Service, U.S. Department of the Interior",41.35856,-95.95176,,"Omaha",,"Douglas County","Nebraska","It can be reached from Dodge Park Road, 0.6 miles east of John J. Pershing Dr.. ",,https://www.hmdb.org/m.asp?m=7886,5/25/2008,10/28/2019
7887,"341","Lewis and Clark Campsite","July 30 - August 2, 1804",,,"Nebraska State Historical Society, National Park Service",41.45518,-96.01577,,"Fort Calhoun",,"Washington County","Nebraska","It can be reached from Madison St, 0.6 miles east of U.S. 75. ",,https://www.hmdb.org/m.asp?m=7887,5/27/2008,10/28/2019
7890,"2","Fort Atkinson",,,,"Historical Land Mark Council",41.45607,-96.02634,,"Fort Calhoun",,"Washington County","Nebraska","It is at the intersection of U.S. 75 and Monroe Street, on the left when traveling north on U.S. 75. ",,https://www.hmdb.org/m.asp?m=7890,5/25/2008,11/30/2020
7892,,"Fort Lisa",,,1927,"Nebraska Society U.S. Daughters of 1812",41.37335,-95.95361,,"Omaha",,"Douglas County","Nebraska","It is at the intersection of John J Pershing Dr and Hummel Rd, on the left when traveling north on John J Pershing Dr. ",,https://www.hmdb.org/m.asp?m=7892,5/26/2008,1/5/2025
7893,,"John Pierre Cabanne's",,,1927,"Mary Katharine Goddard Chapter Daughters of the American Revolution (DAR)",41.37343,-95.95380,,"Omaha",,"Douglas County","Nebraska","It is at the intersection of John J Pershing Drive and Hummel Road, on the left when traveling north on John J Pershing Drive. ",,https://www.hmdb.org/m.asp?m=7893,5/26/2008,5/3/2024
9584,"260","Coffee Siding",,,,"Nebraska State Historical Society",42.66642,-104.03404,,"Harrison",,"Sioux County","Nebraska","It is on U.S. 20 at milepost 1,, 1 mile east of the Nebraska/Wyoming State Line, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=9584,7/27/2008,7/27/2008
9593,"302","Village of Harrison",,,,"Nebraska State Historical Society; Citizens of Harrison",42.69119,-103.88043,,"Harrison",,"Sioux County","Nebraska","It is at the intersection of US 20 (U.S. 20 at milepost 9) and Kate Street, on the right when traveling east on US 20. ",,https://www.hmdb.org/m.asp?m=9593,7/28/2008,7/28/2008
9594,"86","The Cheyenne Outbreak",,,,"Crawford Historical Society",42.65312,-103.49667,,"Fort Robinson State Park",,"Sioux County","Nebraska","It is on U.S. 20 at milepost 30 east of Vogl Road, on the left when traveling east. ",,https://www.hmdb.org/m.asp?m=9594,7/28/2008,8/18/2009
9622,"4","Opening the Sandhills",,,,"Nebraska State Historical Society",42.79999,-102.01311,,"Bayonne",,"Cherry County","Nebraska","It is on U.S. 20, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=9622,7/28/2008,7/28/2008
9623,"236","Lakeland Sod High School",,,,"Brown County Historical Society; Nebraska State Historical Society",42.56072,-100.01417,,"Johnstown",,"Brown County","Nebraska","It is on US 20 (U.S. 20), on the left when traveling east. ",,https://www.hmdb.org/m.asp?m=9623,7/28/2008,7/28/2008
9632,"78","O’Neill",,,,"O’Neill Chamber of Commerce, Historical Land Mark Council",42.43498,-98.60196,,"O’Neill",,"Holt County","Nebraska","It is on U.S. 20, 2.5 miles east of O’Neill, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=9632,7/28/2008,8/9/2018
9633,"296","The Prairie States Forestry Project",,,,"Upper Elkhorn Natural Resource District; Nebraska State Historical Society",42.35706,-98.24284,,"Orchard",,"Antelope County","Nebraska","It is on 513 Avenue, 1.4 miles north of Orchard, on the left when traveling north. <font color=red> Reported permanently removed.</font>",Reported Missing,https://www.hmdb.org/m.asp?m=9633,7/29/2008,6/18/2021
9775,"424","Andrew Jackson Higgins","(1886-1952)",,,"Columbus High School Students and Staff, Nebraska State Historical Society",41.41876,-97.36846,,"Columbus",,"Platte County","Nebraska","It can be reached from U.S. 30, 0.3 miles south of 6th St, on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=9775,8/1/2008,8/16/2022
15113,,"The Great Missouri River",,,,,42.71500,-96.95196,,"Maskell",,"Dixon County","Nebraska","It can be reached from State Highway 15, in the median. ",,https://www.hmdb.org/m.asp?m=15113,1/7/2009,3/9/2022
15114,,"Mulberry Bend Scenic Overlook",,,,"National Park Service - Missouri National Recreational River",42.71500,-96.95196,,"Maskell",,"Dixon County","Nebraska","It is on State Highway 15. ",,https://www.hmdb.org/m.asp?m=15114,1/7/2009,1/7/2009
28077,,"Historical Facts of Burt County",,,1931,"Burt County, Historical Society and Old Settler's Association",41.77888,-96.22084,,"Tekamah",,"Burt County","Nebraska","It is on U.S. 75, 0 miles north of O Street, on the right when traveling north. ",,https://www.hmdb.org/m.asp?m=28077,3/1/2010,3/1/2010
30408,,"Martin Brothers Historic Memorial","Erected to commemorate the Martin Brothers Incident of August 1864",,1965,"Hall County Historical Society, Inc.",40.75670,-98.49365,,"Doniphan",,"Hall County","Nebraska","It is at the intersection of South Alda Road and West Platte River Drive (County Route 9), on the left when traveling north on South Alda Road. ",,https://www.hmdb.org/m.asp?m=30408,5/13/2010,12/21/2024
30790,,"Woodmen of the World",,,,,41.25750,-95.93519,"1403 Farnam Street","Omaha","Downtown","Douglas County","Nebraska","It is on Farnam Street, on the left when traveling west. ",,https://www.hmdb.org/m.asp?m=30790,6/1/2010,2/16/2023
31368,,"Baum Iron Company Building 1880","The Old Market Historic Walking Tour",,,"The Old Market",41.25638,-95.93304,"1221 Harney Street","Omaha","The Old Market","Douglas County","Nebraska","It is at the intersection of Harney Street and 13th Street, on the right when traveling east on Harney Street. ",,https://www.hmdb.org/m.asp?m=31368,6/1/2010,2/16/2023
31452,,"Chapman Cemetery GAR Marker",,,,"Clark Elder Post No. 158",41.01653,-98.15557,"G Road","Chapman",,"Merrick County","Nebraska","It can be reached from G Road, 0.1 miles west of Prairie Street. ",,https://www.hmdb.org/m.asp?m=31452,6/1/2010,12/22/2024
32964,"428","Captain William Clark and Private Reuben Field",,,,"Mouth of the Platte Chapter, Lewis and Clark Heritage Foundation, Inc. Nebraska State Historical Society",41.26137,-95.92361,,"Omaha","Downtown","Douglas County","Nebraska","It can be reached from Riverfront Drive, 0.1 miles north of Dodge Street, on the right when traveling north. ",,https://www.hmdb.org/m.asp?m=32964,7/12/2010,11/24/2024
33018,"406","Trans-Mississippi and International Exposition of 1898",,,,"Trans-Mississippi Exposition Historical Association, Nebraska State Historical Society",41.29066,-95.94231,,"Omaha","E. R. Danner","Douglas County","Nebraska","It is at the intersection of Florence Boulevard and Pinkney Street, on the left when traveling north on Florence Boulevard. ",,https://www.hmdb.org/m.asp?m=33018,7/13/2010,2/16/2023
33040,"447","Buffalo Bill at the Trans-Mississippi and International Exposition and Indian Congress of 1898",,,,"Trans-Mississippi Exposition Historical Association, Nebraska State Historical Society, In Memory of Randall D. Horwath",41.29066,-95.94203,,"Omaha","E. R. Danner","Douglas County","Nebraska","It is at the intersection of Florence Boulevard and Pinkney Street, on the right when traveling north on Florence Boulevard. ",,https://www.hmdb.org/m.asp?m=33040,7/14/2010,2/16/2023
33044,"400","Trans-Mississippi and International Exposition of 1898",,,,"Trans-Mississippi Exposition Historical Association, Nebraska State Historical Society",41.25915,-95.92460,"Dodge Street","Omaha","Downtown","Douglas County","Nebraska","",,https://www.hmdb.org/m.asp?m=33044,7/14/2010,2/16/2023
33050,"310","Malcolm “X”",,,,"Malcolm X Memorial Foundation, Nebraska State Historical Society",41.29071,-95.96406,"3463 Evans Street","Omaha","North Omaha","Douglas County","Nebraska","It can be reached from Evans Street, 0.1 miles west of North 33rd Street, on the left when traveling west. ",,https://www.hmdb.org/m.asp?m=33050,7/14/2010,2/16/2023
33057,"75","Fort Omaha",,,,"Daughters of the American Colonists, Historical Land Mark Council",41.30679,-95.95685,,"Omaha","North Omaha","Douglas County","Nebraska","It is at the intersection of Fort Avenue and North 30th Street (U.S. 75), on the right when traveling west on Fort Avenue. ",,https://www.hmdb.org/m.asp?m=33057,7/14/2010,2/16/2023
33252,"220","Central High School",,,,"Central High Committee of '76, Nebraska State Historical Society",41.25992,-95.94408,"124 North 20th Street","Omaha","Park East Inc.","Douglas County","Nebraska","It is on Dodge Street (U.S. 6) 0.1 miles west of North 20th Street. ",,https://www.hmdb.org/m.asp?m=33252,7/19/2010,2/16/2023
35140,,"The Securities Building","1917",,,"Nustyle Development and Alley Poyner Architecture",41.25748,-95.93699,"301 S. 16th Street","Omaha","Downtown","Douglas County","Nebraska","It is at the intersection of 16th Street and Farnam Street, on the left when traveling south on 16th Street. ",,https://www.hmdb.org/m.asp?m=35140,9/1/2010,2/16/2023
35166,,"On The Wings of Angels 9/11 Memorial",,,2007,"Woodmen of the World Life Insurance Society, The City of Omaha, and more than 300 Individuals whose hands were cast in the creation of the sculpture",41.25745,-95.94094,"1819 Farnam Street","Omaha","Downtown","Douglas County","Nebraska","It is at the intersection of 19th Street and Farnam Street, on the right when traveling north on 19th Street. ",,https://www.hmdb.org/m.asp?m=35166,9/1/2010,2/16/2023
35168,,"""Among the Valiant""",,,1975,"American GI Forum, Marine Corps League, 1st Marine Division Association, and Omaha/Douglas County Building Commission",41.25746,-95.93983,"1819 Farnam Street","Omaha","Downtown","Douglas County","Nebraska","It is at the intersection of Farnam Street and 18th Street, on the left when traveling west on Farnam Street. ",,https://www.hmdb.org/m.asp?m=35168,9/1/2010,2/16/2023
35184,,"First Mass in Omaha",,,1959,"Al Loyola Caravan 120, Order of Alhambra",41.25956,-95.94099,"109 South 19th Street","Omaha","Downtown Northeast","Douglas County","Nebraska","It is at the intersection of Dodge Street (U.S. 6) and 19th Street, on the left when traveling west on Dodge Street. ",,https://www.hmdb.org/m.asp?m=35184,9/1/2010,2/16/2023
35186,,"Trinity Episcopal Cathedral",,,,"Trinity Episcopal Cathedral",41.26043,-95.93962,"109 North 18th Street","Omaha","Downtown Northeast","Douglas County","Nebraska","It is at the intersection of 18th Street and Capitol Avenue, on the right when traveling north on 18th Street. ",,https://www.hmdb.org/m.asp?m=35186,9/1/2010,2/16/2023
35188,,"The Right Reverend & Mrs Robert Harper Clarkson",,,1968,"their descendents Mrs. Walter B. Roberts, Mr. and Mrs. John F. Davis, and Mr. and Mrs. John R. Lauritzen",41.26049,-95.93947,"113 North 18th Street","Omaha","Downtown Northeast","Douglas County","Nebraska","It is on Capitol Avenue near 18th Street, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=35188,9/1/2010,2/16/2023
35190,,"J.P. Cooke Building 1885-1889","The Old Market Historic Walking Tour",,,"The Old Market",41.25536,-95.93368,"1311 Howard Street","Omaha","Downtown","Douglas County","Nebraska","It is on Howard Street near 13th Street, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=35190,9/1/2010,2/16/2023
35193,"404","William Henry Jackson","1843 - 1942",,,"Omaha Corral of Westerners, Omaha Public Library, and Nebraska State Historical Society",41.25842,-95.93475,"215 South 15th Street","Omaha","Downtown","Douglas County","Nebraska","It is on Douglas Street near 14th Street, on the right when traveling east. <font color=red> Reported missing.</font>",Confirmed Missing,https://www.hmdb.org/m.asp?m=35193,9/2/2010,2/16/2023
35244,,"Omaha Firehouse 1903-1904","The Old Market Historic Walking Tour",,,"The Old Market",41.25485,-95.93074,"514 South 11th Street","Omaha","The Old Market","Douglas County","Nebraska","It is on 11th Street near Jackson Street, on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=35244,9/2/2010,2/16/2023
35254,,"Windsor Hotel","The Old Market Historic Walking Tour",,,"The Old Market",41.25454,-95.92960,"518 South 10th Street","Omaha","The Old Market","Douglas County","Nebraska","It is at the intersection of Jackson Street and 10th Street, on the left when traveling east on Jackson Street. ",,https://www.hmdb.org/m.asp?m=35254,9/3/2010,2/16/2023
35264,,"Omaha Union Station",,,1931,"Omaha Union Terminal",41.25156,-95.92828,"801 South 10th Street","Omaha","Southeast Omaha","Douglas County","Nebraska","It is on 10th Street near Leavenworth Street, on the left when traveling south. ",,https://www.hmdb.org/m.asp?m=35264,9/3/2010,4/23/2024
35266,,"Morse Coe Building","The Old Market Historic Walking Tour",,,"The Old Market",41.25537,-95.93148,"1123 Howard Street","Omaha","The Old Market","Douglas County","Nebraska","It is at the intersection of Howard Street and 12th Street, on the right when traveling east on Howard Street. ",,https://www.hmdb.org/m.asp?m=35266,9/3/2010,1/11/2025
35267,,"Anheuser-Busch Beer Depot 1887","The Old Market Historic Walking Tour",,,"The Old Market",41.25325,-95.93259,"1213 Jones Street","Omaha","Downtown","Douglas County","Nebraska","It is on Jones Street, on the left when traveling west. ",,https://www.hmdb.org/m.asp?m=35267,9/4/2010,2/16/2023
35273,,"Millard Block 1880-1881","The Old Market Historic Walking Tour",,,"The Old Market",41.25642,-95.93098,"1105 Harney Street","Omaha","The Old Market","Douglas County","Nebraska","It is at the intersection of Harney Street and South 11th Street, on the right when traveling east on Harney Street. ",,https://www.hmdb.org/m.asp?m=35273,9/4/2010,2/16/2023
39143,"252","Shinn's Ferry",,,,"Butler County Historical Society & Nebraska Historical Society",41.33699,-97.13918,,"David City",,"Butler County","Nebraska","It is on Road 41 close to  Road M, on the right. ",,https://www.hmdb.org/m.asp?m=39143,12/23/2010,12/20/2024
39707,,"Melia",,,,"Nebraska Department of Roads & Nebraska State Historical Society",41.08441,-96.27543,,"Gretna",,"Sarpy County","Nebraska","It can be reached from Interstate 80 at milepost 431, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=39707,1/18/2011,1/18/2011
40743,,"Congregation of Israel - 1884",,,2008,"City of Omaha, Jewish American Society for Historic Preservation, Nebraska Jewish Historical Society",41.25675,-95.94643,"202 Harney Street","Omaha","Park East Inc.","Douglas County","Nebraska","It is on Harney Street east of South 24th Street, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=40743,3/8/2011,9/23/2024
43237,"229","Fort Kearny",,,,"Nebraska Games and Parks Commission and the Nebraska State Historical Society",40.64211,-99.00684,"1020 V Road","Kearney",,"Kearney County","Nebraska","It can be reached from the intersection of V Road (State Highway 50A) and Road 29. ",,https://www.hmdb.org/m.asp?m=43237,6/22/2011,3/31/2021
44254,"227","Crawford",,,,"Crawford Historical Society and Nebraska State Historical Society",42.67786,-103.40362,,"Crawford",,"Dawes County","Nebraska","It is at the intersection of McPhearson Street (U.S. 20) and State Highway 2, on the right when traveling east on McPhearson Street. ",,https://www.hmdb.org/m.asp?m=44254,7/26/2011,1/4/2014
45171,"157","Mormon Trail",,,,,40.88318,-98.37463,,"Grand Island",,"Hall County","Nebraska","It is at the intersection of Tech Drive and U.S. 34 on Tech Drive. ",,https://www.hmdb.org/m.asp?m=45171,7/30/2011,1/5/2014
45186,,"Old California Overland Trail",,,1923,"Hall County Historical Society",40.88216,-98.37473,,"Grand Island",,"Hall County","Nebraska","It is at the intersection of Tech Drive and U.S. 34 on Tech Drive. ",,https://www.hmdb.org/m.asp?m=45186,7/30/2011,7/30/2011
45187,,"The Pawnee: Prairie Town Builders, Pawnee History",,,,,40.88127,-98.37516,,"Grand Island",,"Hall County","Nebraska","It is at the intersection of Tech Ave. and U.S. 34 on Tech Ave.. ",,https://www.hmdb.org/m.asp?m=45187,7/30/2011,7/30/2011
45188,,"Earth Lodge Design and Construction",,,,,40.88127,-98.37516,,"Grand Island",,"Hall County","Nebraska","It is at the intersection of Tech Ave. and U.S. 34 on Tech Ave.. ",,https://www.hmdb.org/m.asp?m=45188,7/30/2011,7/30/2011
45189,"141","Pioneer Park",,,,,40.92224,-98.34563,,"Grand Island",,"Hall County","Nebraska","It is at the intersection of West 2nd Street and Cleburn St. on West 2nd Street. ",,https://www.hmdb.org/m.asp?m=45189,7/30/2011,1/5/2014
45203,"255","The Lincoln Memorial Highway",,,,,40.92260,-98.34489,,"Grand Island",,"Hall County","Nebraska","",,https://www.hmdb.org/m.asp?m=45203,8/1/2011,1/5/2014
45204,,"Wood River Veterans Memorial",,"Connor-Benson Post #314 American Legion - Wood River, NE",2006,"Charles E. and Donna Lee Moyer Family",40.82079,-98.60241,,"Wood River",,"Hall County","Nebraska","It is on West 9th Street, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=45204,8/1/2011,7/26/2024
45282,"336","Original Townsite of Wood River",,,,"Hall County Historical Society, Nebraska State Historical Society",40.80433,-98.65482,,"Wood River",,"Hall County","Nebraska","It is at the intersection of U.S. 30, on the right when traveling west on U.S. 30. ",,https://www.hmdb.org/m.asp?m=45282,8/3/2011,7/26/2024
45283,,"Early Shelton Pioneers",,,1931,"Shelton Chapter, Daughters of the American Revolution.",40.78006,-98.73395,,"Shelton",,"Buffalo County","Nebraska","It is at the intersection of U.S. 30 and South C Street, on the left when traveling west on U.S. 30. ",,https://www.hmdb.org/m.asp?m=45283,8/3/2011,4/29/2024
45423,"407","Joseph E. Johnson and the Huntsman’s Echo",,,,"Wood River Valley Historical Society and Nebraska State Historical Society",40.78007,-98.73566,,"Shelton",,"Buffalo County","Nebraska","It is at the intersection of U.S. 30 and South D Street, on the right when traveling west on U.S. 30. ",,https://www.hmdb.org/m.asp?m=45423,8/7/2011,7/27/2024
45425,"359","Nebraska Centre - Boyd Ranche",,,,"Nebraska State Historical Society",40.74336,-98.87008,,"Gibbon",,"Buffalo County","Nebraska","It is on U.S. 30, 0.1 miles east of Navaho Road. ",,https://www.hmdb.org/m.asp?m=45425,8/4/2011,11/14/2020
45426,,"Kearney Civil War and Spanish-American War Memorial",,,1910,"City of Kearney",40.70007,-99.08144,,"Kearney",,"Buffalo County","Nebraska","It is at the intersection of Central Avenue and East 25th Street (U.S. 30), on the left when traveling south on Central Avenue. ",,https://www.hmdb.org/m.asp?m=45426,8/7/2011,8/29/2012
45427,"153","Historic Kearney",,,,"Kearney Centennial Commission, Nebraska State Historical Society",40.68533,-99.09031,,"Kearney",,"Buffalo County","Nebraska","It is at the intersection of West 11th Street and 6th Avenue, on the right when traveling west on West 11th Street. ",,https://www.hmdb.org/m.asp?m=45427,8/4/2011,1/4/2014
45428,,"Baldwin Engine 481",,,1977,"Trails to Rails Museum",40.68490,-99.09251,,"Kearney",,"Buffalo County","Nebraska","It can be reached from West 11th Street. ",,https://www.hmdb.org/m.asp?m=45428,8/4/2011,8/4/2011
45429,,"Loup River Freighter Hotel",,,1983,"Buffalo County Historical Society",40.68469,-99.09246,,"Kearney",,"Buffalo County","Nebraska","It can be reached from West 11th Street. ",,https://www.hmdb.org/m.asp?m=45429,8/4/2011,8/4/2011
45467,,"German Baptist Church of the Brethren",,,1989,"Buffalo County Historical Society",40.68438,-99.09245,,"Kearney",,"Buffalo County","Nebraska","It is on W. 11th Street. ",,https://www.hmdb.org/m.asp?m=45467,8/4/2011,8/4/2011
45468,,"Boyd House",,,1993,"Buffalo County Historical Society",40.68400,-99.09225,,"Kearney",,"Buffalo County","Nebraska","It is on West 11th Street. ",,https://www.hmdb.org/m.asp?m=45468,8/4/2011,11/14/2020
45471,,"Shelton Union Pacific Depot",,,1975,"Buffalo County Historical Society",40.68490,-99.09208,,"Kearney",,"Buffalo County","Nebraska","It is on West 11th Street. ",,https://www.hmdb.org/m.asp?m=45471,8/4/2011,8/4/2011
45500,"125","University of Nebraska at Kearney",,,,"University of Nebraska at Kearney, Nebraska State Historical Society",40.69991,-99.09420,,"Kearney",,"Buffalo County","Nebraska","It is at the intersection of 9th Avenue and U.S. 30, on the right when traveling south on 9th Avenue. ",,https://www.hmdb.org/m.asp?m=45500,8/4/2011,1/4/2014
45520,"488","Buffalo County’s Lincoln Highway Seedling Mile",,,2010,"National & Nebraska Lincoln Highway Association,Buffalo County Historical Society, Kearney Visitor Bureau, Nebraska State Historical Society",40.69950,-99.10496,,"Kearney",,"Buffalo County","Nebraska","It is on U.S. 30, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=45520,8/6/2011,3/31/2017
45521,"91","Historic Platte Valley",,,,"Phelps County Historical Society, Historical Land Mark Council",40.64820,-99.38039,,"Elm Creek",,"Phelps County","Nebraska","It is on U.S. 183, 0.3 miles south of Interstate 80, on the left when traveling south. ",,https://www.hmdb.org/m.asp?m=45521,8/6/2011,5/1/2024
45523,,"The Changing Shoreline","The Irrigation System",,,,40.09612,-99.36404,"800 W. South Street","Alma",,"Harlan County","Nebraska","It is on W. South Street, 0.3 miles east of U.S. 183, on the left when traveling west. ",,https://www.hmdb.org/m.asp?m=45523,8/6/2011,12/21/2024
45524,,"Fish-Eating Birds",,,,,40.09612,-99.36401,"800 W. South Street","Alma",,"Harlan County","Nebraska","It is on W. South Street, 0.3 miles east of U.S. 183, on the left when traveling west. ",,https://www.hmdb.org/m.asp?m=45524,8/6/2011,12/21/2024
47377,"436","The Nebraska State Historical Society",,,,"Nebraska State Historical Society",40.81687,-96.69992,,"Lincoln",,"Lancaster County","Nebraska","It is on R. Street just west of 16th Street, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=47377,9/19/2011,3/2/2016
47510,,"Robert Taylor",,,,,40.28643,-96.53534,"111 Livingston Street","Filley",,"Gage County","Nebraska","It is on Livingston Street, on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=47510,9/24/2011,3/6/2012
47512,,"Do You Live Near a Homestead?",,,,"National Park Service",40.28572,-96.82613,"8523 West Nebraska Hwy 4","Beatrice",,"Gage County","Nebraska","",,https://www.hmdb.org/m.asp?m=47512,9/24/2011,8/13/2020
47513,,"The Homestead Heritage Center",,,,"National Park Service, U.S. Department of the Interior",40.28569,-96.82656,"8523 West Nebraska Hwy 4","Beatrice",,"Gage County","Nebraska","",,https://www.hmdb.org/m.asp?m=47513,9/24/2011,8/13/2020
47514,,"Walk in Their Shoes",,,,"National Park Service",40.28543,-96.82637,"8523 West Nebraska Hwy 4","Beatrice",,"Gage County","Nebraska","",,https://www.hmdb.org/m.asp?m=47514,9/24/2011,8/13/2020
47518,,"Homesteading's Legacy is Written on the Land",,,,"National Park Service, U.S. Department of the Interior",40.28550,-96.82690,"8523 West Nebraska Hwy 4","Beatrice",,"Gage County","Nebraska","",,https://www.hmdb.org/m.asp?m=47518,9/24/2011,8/13/2020
47519,,"A Prairie Reborn",,,,"National Park Service",40.28550,-96.82690,"8523 West Nebraska Hwy 4","Beatrice",,"Gage County","Nebraska","",,https://www.hmdb.org/m.asp?m=47519,9/25/2011,8/13/2020
47523,,"Is All Barbed Wire the Same?",,,,"National Park Service, U.S. Deparment of the Interior",40.28521,-96.82696,"8523 West Nebraska Hwy 4","Beatrice",,"Gage County","Nebraska","",,https://www.hmdb.org/m.asp?m=47523,9/25/2011,8/12/2024
47527,,"Close Quarters",,,,"National Park Service, U.S. Department of the Interior",40.28476,-96.82687,"8523 West Nebraska Hwy 4","Beatrice",,"Gage County","Nebraska","",,https://www.hmdb.org/m.asp?m=47527,9/25/2011,8/13/2020
47577,,"Boundaries of Freedom",,,,"National Park Service",40.28478,-96.82715,"8523 West Nebraska Hwy 4","Beatrice",,"Gage County","Nebraska","",,https://www.hmdb.org/m.asp?m=47577,9/25/2011,3/8/2022
47580,,"Success Was Only Natural",,,,"National Park Service",40.28506,-96.82861,"8523 West Nebraska Hwy 4","Beatrice",,"Gage County","Nebraska","",,https://www.hmdb.org/m.asp?m=47580,9/25/2011,12/30/2021
47584,,"Roads to Success",,,,"National Park Service",40.28666,-96.82743,"8523 West Nebraska Hwy 4","Beatrice",,"Gage County","Nebraska","",,https://www.hmdb.org/m.asp?m=47584,9/25/2011,8/13/2020
47585,,"Daniel and Agnes Freeman",,,,,40.28647,-96.82713,"8523 West Nebraska Hwy 4","Beatrice",,"Gage County","Nebraska","",,https://www.hmdb.org/m.asp?m=47585,9/25/2011,9/18/2020
