MarkerID,Marker No.,Title,Subtitle,Add'l Subtitle,Year Erected,Erected By,Latitude (minus=S),Longitude (minus=W),Street Address,City or Town,Section or Quarter,County or Parish,State or Prov.,Location,Missing,Link,First Published,Last Update
35332,,"General Shaver's Headquarters",,,1932,"United Daughters of the Confederacy",35.98362,-94.31066,,"Prairie Grove",,"Washington County","Arkansas","It is at the intersection of South Battlefield Park Road (County Route 80) and East Douglas Street (U.S. 62), on the right when traveling north on South Battlefield Park Road. ",,https://www.hmdb.org/m.asp?m=35332,9/6/2010,9/9/2020
35360,,"Historic Wall",,,,"State of Arkansas",35.98323,-94.30991,,"Prairie Grove",,"Washington County","Arkansas","It is on East Douglas Street (U.S. 62), on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=35360,9/6/2010,9/6/2010
35361,,"Morrow House","Confederate Headquarters",,,"State of Arkansas",35.98359,-94.30955,,"Prairie Grove",,"Washington County","Arkansas","It can be reached from East Douglas Street (U.S. 62), on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=35361,9/6/2010,9/6/2010
35363,,"The Lord's Vineyard",,,,"State of Arkansas",35.98297,-94.30839,,"Prairie Grove",,"Washington County","Arkansas","It can be reached from East Douglas Street (U.S. 62), on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=35363,9/6/2010,9/6/2010
35365,,"Archibald Borden House",,,,,35.98542,-94.30445,,"Prairie Grove",,"Washington County","Arkansas","It can be reached from Park Tour Road, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=35365,9/6/2010,9/6/2010
35411,"3","Blocher's Arkansas Battery",,,,,35.98543,-94.30464,,"Prairie Grove",,"Washington County","Arkansas","It can be reached from Park Tour Road, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=35411,9/7/2010,9/7/2010
35415,,"Herron's Attack",,,,,35.98540,-94.30475,,"Prairie Grove",,"Washington County","Arkansas","It can be reached from Park Tour Road, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=35415,9/7/2010,9/7/2010
35416,,"The Dead of Prairie Grove",,,,"State of Arkansas",35.98541,-94.30519,,"Prairie Grove",,"Washington County","Arkansas","It can be reached from Park Tour Road, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=35416,9/7/2010,9/9/2020
35421,"8","26th Indiana and 37th Illinois Infantry",,,,,35.98606,-94.30455,,"Prairie Grove",,"Washington County","Arkansas","It can be reached from Park Tour Road, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=35421,9/7/2010,9/9/2020
35423,"9","Lieutenant Colonel John C. Black",,,,,35.98603,-94.30540,,"Prairie Grove",,"Washington County","Arkansas","It can be reached from Park Tour Road, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=35423,9/7/2010,9/7/2010
35430,"2","29th Arkansas Infantry",,,,,35.98498,-94.30601,,"Prairie Grove",,"Washington County","Arkansas","It can be reached from Park Tour Road, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=35430,9/7/2010,9/7/2010
35434,,"West Battlefield Overlook",,,,,35.98652,-94.31667,,"Prairie Grove",,"Washington County","Arkansas","It is at the intersection of North Mock Street (County Road 652) and Collins Drive, on the right when traveling north on North Mock Street. ",,https://www.hmdb.org/m.asp?m=35434,9/7/2010,9/7/2010
35436,,"They Passed This Way","Trail of Tears National Historic Trail","National Trails System",,"Department of Arkansas Heritage, Arkansas State Parks, and National Park Service",36.44258,-94.02944,,"Garfield",,"Benton County","Arkansas","It is on Military Park Road (County Road 65). ",,https://www.hmdb.org/m.asp?m=35436,9/7/2010,9/28/2021
35459,,"The Enemy Is Behind Us!","March 7, 1862 - Mid-Morning","Pea Ridge National Military Park",,"National Park Service, U.S. Department of the Interior",36.44105,-94.03200,,"Garfield",,"Benton County","Arkansas","It is on Military Park Road (County Road 65), on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=35459,9/8/2010,6/19/2023
35476,,"City of Soldiers","Pea Ridge National Military Park","National Park Service, U.S. Department of the Interior",,"National Park Service, U.S. Department of the Interior",36.44098,-94.03223,,"Garfield",,"Benton County","Arkansas","It is on Military Park Road (County Road 65), on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=35476,9/8/2010,6/19/2023
35496,,"Getting Ready To Fight","March 6, 1862 - Late Afternoon","Pea Ridge National Military Park",,"National Park Service, U.S. Department of the Interior",36.44086,-94.03234,,"Garfield",,"Benton County","Arkansas","It is on Military Park Road (County Road 65), on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=35496,9/9/2010,6/19/2023
35503,,"A Village Full of Wounded Men","Pea Ridge National Military Park","National Park Service, U.S. Department of the Interior",,"National Park Service, U.S. Department of the Interior",36.44119,-94.05073,,"Garfield",,"Benton County","Arkansas","It is on Military Park Road (County Road 65), on the left when traveling west. ",,https://www.hmdb.org/m.asp?m=35503,9/9/2010,5/8/2021
35505,,"Leetown",,,,,36.44051,-94.05092,,"Garfield",,"Benton County","Arkansas","It can be reached from Military Park Road (County Road 65), on the left when traveling west. ",,https://www.hmdb.org/m.asp?m=35505,9/9/2010,5/8/2021
35559,,"A Crisis in Command","Pea Ridge National Military Park","National Park Service, U.S. Department of the Interior",,"National Park Service, U.S. Department of the Interior",36.44476,-94.05256,,"Garfield",,"Benton County","Arkansas","It is on Military Park Road (County Road 65), on the left when traveling north. ",,https://www.hmdb.org/m.asp?m=35559,9/10/2010,6/19/2023
35562,,"Save the Cannon!","March 7, 1862 - Mid-Morning","Pea Ridge National Military Park",,"National Park Service, U.S. Department of the Interior",36.44489,-94.05236,,"Garfield",,"Benton County","Arkansas","It is on Military Park Road (County Road 65), on the left when traveling north. ",,https://www.hmdb.org/m.asp?m=35562,9/10/2010,6/19/2023
35566,,"A Fierce Tangle in Morgan's Woods","Pea Ridge National Military Park","National Park Service, U.S. Department of the Interior",,"National Park Service, U.S. Department of the Interior",36.44429,-94.05160,,"Garfield",,"Benton County","Arkansas","It is on Military Park Road (County Road 65), on the right when traveling north. ",,https://www.hmdb.org/m.asp?m=35566,9/10/2010,4/3/2022
35591,,"Stand to Your Posts!","March 7, 1862 - Mid-Morning","Pea Ridge National Military Park",,"National Park Service, U.S. Department of the Interior",36.44463,-94.05225,,"Garfield",,"Benton County","Arkansas","It is on Military Park Road (County Road 65), on the right when traveling north. ",,https://www.hmdb.org/m.asp?m=35591,9/11/2010,6/19/2023
35614,,"A Long, Cold Hungry March","Pea Ridge National Military Park","National Park Service, U.S. Department of the Interior",,"National Park Service, U.S. Department of the Interior",36.45988,-94.04200,,"Garfield",,"Benton County","Arkansas","It is on Military Park Road (County Road 65), on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=35614,9/12/2010,6/19/2023
35616,,"Fiery Finale on Ruddick's Field","Pea Ridge National Military Park","National Park Service, U.S. Department of the Interior",,"National Park Service, U.S. Department of the Interior",36.45418,-94.02288,,"Garfield",,"Benton County","Arkansas","It can be reached from Military Park Road (County Road 65), on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=35616,9/12/2010,6/19/2023
35619,,"Night Moves","Pea Ridge National Military Park","National Park Service, U.S. Department of the Interior",,"National Park Service, U.S. Department of the Interior",36.45417,-94.02290,,"Garfield",,"Benton County","Arkansas","It can be reached from Military Park Road (County Road 65), on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=35619,9/12/2010,6/19/2023
35622,,"It was the Grandest Thing I Ever Saw...","Pea Ridge National Military Park","National Park Service, U.S. Department of the Interior",,"National Park Service, U.S. Department of the Interior",36.45418,-94.02292,,"Garfield",,"Benton County","Arkansas","It can be reached from Military Park Road (County Road 65), on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=35622,9/12/2010,6/19/2023
35638,,"Slaughter in the Rocks","March 8, 1862 - Morning","Pea Ridge National Military Park",,"National Park Service, U.S. Department of the Interior",36.45419,-94.02295,,"Garfield",,"Benton County","Arkansas","It can be reached from Military Park Road (County Road 65), on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=35638,9/12/2010,6/19/2023
35639,,"Hard Fighting Near Leetown","Pea Ridge National Military Park","National Park Service, U.S. Department of the Interior",,"National Park Service, U.S. Department of the Interior",36.45422,-94.02296,,"Garfield",,"Benton County","Arkansas","It can be reached from Military Park Road (County Road 65), on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=35639,9/12/2010,6/19/2023
35642,,"Remembrance and Reunion","Pea Ridge National Military Park","National Park Service, U.S. Department of the Interior",,"National Park Service, U.S. Department of the Interior",36.45310,-94.01667,,"Garfield",,"Benton County","Arkansas","It is on Military Park Road (County Road 65), on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=35642,9/12/2010,6/19/2023
35660,,"Lifeline for Two Armies","Pea Ridge National Military Park","National Park Service, U.S. Department of the Interior",,"National Park Service, U.S. Department of the Interior",36.45336,-94.01582,,"Garfield",,"Benton County","Arkansas","It is on Military Park Road (County Road 65), on the left when traveling south. ",,https://www.hmdb.org/m.asp?m=35660,9/12/2010,6/19/2023
35661,,"Vulnerable in Victory","March 7, 1862 - Mid-Night","Pea Ridge National Military Park, National Park Service, U.S. Department of the Interior",,"National Park Service, U.S. Department of the Interior",36.45373,-94.01549,,"Garfield",,"Benton County","Arkansas","It can be reached from Military Park Road (County Road 65), on the left when traveling south. ",,https://www.hmdb.org/m.asp?m=35661,9/12/2010,6/19/2023
35666,,"Disastrous Retreat","March 8, 1862 - Afternoon","Pea Ridge National Military Park",,"National Park Service, U.S. Department of the Interior",36.45327,-94.01525,,"Garfield",,"Benton County","Arkansas","It can be reached from Military Park Road (County Road 65), on the left when traveling south. ",,https://www.hmdb.org/m.asp?m=35666,9/12/2010,6/19/2023
35671,,"Confederate Sunset","Pea Ridge National Military Park","National Park Service, U.S. Department of the Interior",,"National Park Service, U.S. Department of the Interior",36.44934,-94.02197,,"Garfield",,"Benton County","Arkansas","It is on Military Park Road (County Road 65), on the left when traveling south. ",,https://www.hmdb.org/m.asp?m=35671,9/13/2010,6/19/2023
35672,,"A Perfect Storm of Shot and Shell","Pea Ridge National Military Park","National Park Service, U.S. Department of the Interior",,"National Park Service, U.S. Department of the Interior",36.44944,-94.02219,,"Garfield",,"Benton County","Arkansas","It is on Military Park Road (County Road 65), on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=35672,9/13/2010,6/19/2023
35677,,"That Beautiful Charge","March 8, 1862 - Mid-Morning","Pea Ridge National Military Park",,"National Park Service, U.S. Department of the Interior",36.44733,-94.02559,,"Garfield",,"Benton County","Arkansas","It is on Military Park Road (County Road 65), on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=35677,9/13/2010,6/19/2023
35684,,"""Dat De Shpot, Sergent!""","Pea Ridge National Military Park","National Park Service, U.S. Department of the Interior",,"National Park Service, U.S. Department of the Interior",36.44734,-94.02557,,"Garfield",,"Benton County","Arkansas","It is on Military Park Road (County Road 65), on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=35684,9/13/2010,6/19/2023
35688,,"U.S. Army Headquarters 1862",,,1935,"Winton Spring Farm",36.44054,-94.03174,,"Garfield",,"Benton County","Arkansas","It is on U.S. 62, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=35688,9/13/2010,6/19/2023
35690,,"Where I Knew I Might Make the Best Fight","Pea Ridge National Military Park","National Park Service, U.S. Department of the Interior",,"National Park Service, U.S. Department of the Interior",36.42020,-94.05584,,"Garfield",,"Benton County","Arkansas","It is on Sugar Creek Road (County Road 44), on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=35690,9/13/2010,7/10/2022
36298,,"Sans Souci",,,,,35.65514,-89.92580,,"Osceola",,"Mississippi County","Arkansas","It is on State Highway 198, on the left when traveling west. ",,https://www.hmdb.org/m.asp?m=36298,9/29/2010,4/4/2021
36301,,"Mark Twain's Plum Point Landing & Overlook",,,,,35.65520,-89.92571,,"Osceola",,"Mississippi County","Arkansas","It is on State Highway 198, on the left when traveling west. ",,https://www.hmdb.org/m.asp?m=36301,9/30/2010,4/4/2021
36320,,"Battle of Plum Run Bend",,,,,35.65494,-89.92528,,"Osceola",,"Mississippi County","Arkansas","It is on State Highway 198 when traveling east. ",,https://www.hmdb.org/m.asp?m=36320,9/30/2010,8/20/2021
36328,,"Osceola Hornets",,,,,35.65485,-89.92508,,"Osceola",,"Mississippi County","Arkansas","It is on State Highway 198 when traveling east. ",,https://www.hmdb.org/m.asp?m=36328,9/30/2010,4/4/2021
36330,,"Mississippi River Levee",,,,,35.65470,-89.92475,,"Osceola",,"Mississippi County","Arkansas","It is on State Highway 198 when traveling east. ",,https://www.hmdb.org/m.asp?m=36330,9/30/2010,9/30/2010
36408,,"The Osceola Times Building",,,,,35.70337,-89.96890,"112 North Poplar Avenue","Osceola",,"Mississippi County","Arkansas","It is at the intersection of North Poplar Avenue and West Hale Avenue, on the right when traveling north on North Poplar Avenue. ",,https://www.hmdb.org/m.asp?m=36408,10/2/2010,10/2/2010
36409,,"Reggie Young",,,,,35.70281,-89.96913,,"Osceola",,"Mississippi County","Arkansas","It is at the intersection of West Hale Avenue and South Poplar Street, on the right when traveling east on West Hale Avenue. ",,https://www.hmdb.org/m.asp?m=36409,10/2/2010,5/9/2021
36412,,"Albert King",,,,,35.70281,-89.96914,,"Osceola",,"Mississippi County","Arkansas","It is at the intersection of West Hale Avenue and South Poplar Street, on the right when traveling east on West Hale Avenue. ",,https://www.hmdb.org/m.asp?m=36412,10/2/2010,9/30/2020
36414,,"Son Seals",,,,,35.70281,-89.96914,,"Osceola",,"Mississippi County","Arkansas","It is at the intersection of West Hale Avenue and South Poplar Street, on the right when traveling east on West Hale Avenue. ",,https://www.hmdb.org/m.asp?m=36414,10/2/2010,7/26/2018
36416,,"Willie Bloom",,,,,35.70280,-89.96917,,"Osceola",,"Mississippi County","Arkansas","It is at the intersection of West Hale Avenue and South Poplar Street, on the right when traveling east on West Hale Avenue. ",,https://www.hmdb.org/m.asp?m=36416,10/2/2010,5/6/2011
36419,,"Jimmy ""Popeye"" Thomas",,,,,35.70280,-89.96918,,"Osceola",,"Mississippi County","Arkansas","It is on West Hale Avenue near South Poplar Street, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=36419,10/2/2010,10/2/2010
36420,,"Billy Lee Riley",,,,,35.70280,-89.96920,,"Osceola",,"Mississippi County","Arkansas","It is at the intersection of West Hale Avenue and South Poplar Street, on the right when traveling east on West Hale Avenue. ",,https://www.hmdb.org/m.asp?m=36420,10/2/2010,10/2/2010
36425,,"Patterson Store",,,,,35.70283,-89.96932,,"Osceola",,"Mississippi County","Arkansas","It is at the intersection of West Hale Avenue and South Poplar Street, on the right when traveling east on West Hale Avenue. ",,https://www.hmdb.org/m.asp?m=36425,10/2/2010,10/2/2010
36434,,"Mississippi County Courthouse","Osceola",,,,35.70298,-89.96944,,"Osceola",,"Mississippi County","Arkansas","It is at the intersection of West Hale Avenue, on the right when traveling west on West Hale Avenue. ",,https://www.hmdb.org/m.asp?m=36434,10/3/2010,10/3/2010
36453,,"Coston Building",,,,,35.70283,-89.96948,"215 West Hale Avenue","Osceola",,"Mississippi County","Arkansas","It is on West Hale Avenue, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=36453,10/3/2010,10/3/2010
36454,,"U.S. Post Office Building",,,,,35.70283,-89.96964,"217 West Hale Avenue","Osceola",,"Mississippi County","Arkansas","It is on West Hale Avenue, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=36454,10/3/2010,10/3/2010
36489,"J-12","Mississippi County Court House",,,1936,"Arkansas Centennial Commission and Arkansas History Commission",35.70318,-89.96962,,"Osceola",,"Mississippi County","Arkansas","It is at the intersection of West Hale Avenue and North Walnut Street (U.S. 61), on the right when traveling west on West Hale Avenue. ",,https://www.hmdb.org/m.asp?m=36489,10/4/2010,5/14/2023
36531,,"Confederate Veterans of Mississippi County",,,1934,"Elliot Fletcher Chapter, United Daughters of the Confederacy",35.70299,-89.96991,,"Osceola",,"Mississippi County","Arkansas","It is at the intersection of North Walnut Street (U.S. 61) and West Hale Avenue, on the right when traveling north on North Walnut Street. ",,https://www.hmdb.org/m.asp?m=36531,10/4/2010,9/1/2023
36532,,"William J. Driver",,,1959,"The Osceola Bar Association",35.70319,-89.96992,,"Osceola",,"Mississippi County","Arkansas","It is at the intersection of North Walnut Street (U.S. 61) and West Hale Avenue, on the right when traveling north on North Walnut Street. ",,https://www.hmdb.org/m.asp?m=36532,10/4/2010,12/6/2020
36534,,"South Mississippi County War Memorial",,,,,35.70366,-89.96989,,"Osceola",,"Mississippi County","Arkansas","It is at the intersection of North Walnut Street (U.S. 61) and West Johnson Avenue, on the right when traveling north on North Walnut Street. ",,https://www.hmdb.org/m.asp?m=36534,10/4/2010,4/24/2011
36610,,"Mississippi County Bank",,,,,35.70283,-89.97025,,"Osceola",,"Mississippi County","Arkansas","It is at the intersection of West Hale Avenue and North Walnut Street (U.S. 61), on the right when traveling east on West Hale Avenue. ",,https://www.hmdb.org/m.asp?m=36610,10/5/2010,10/5/2010
36612,,"Florida Brothers Building",,,,,35.70282,-89.97066,,"Osceola",,"Mississippi County","Arkansas","It is on West Hale Avenue, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=36612,10/5/2010,10/5/2010
36616,,"WPA Post Office",,,,,35.70295,-89.97076,,"Osceola",,"Mississippi County","Arkansas","It is on West Hale Avenue, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=36616,10/5/2010,10/5/2010
36668,,"East Hale Storefronts",,,,,35.70281,-89.96859,,"Osceola",,"Mississippi County","Arkansas","It is at the intersection of West Hale Avenue and Poplar Street, on the right when traveling east on West Hale Avenue. ",,https://www.hmdb.org/m.asp?m=36668,10/6/2010,10/6/2010
36669,,"Drug Store",,,,,35.70284,-89.96802,,"Osceola",,"Mississippi County","Arkansas","It is at the intersection of East Hale Avenue and Railroad Street, on the right when traveling east on East Hale Avenue. ",,https://www.hmdb.org/m.asp?m=36669,10/6/2010,10/6/2010
36670,,"Bank of Osceola",,,,,35.70298,-89.96669,,"Osceola",,"Mississippi County","Arkansas","It is at the intersection of East Hale Avenue and Pecan Street, on the right when traveling west on East Hale Avenue. ",,https://www.hmdb.org/m.asp?m=36670,10/6/2010,10/6/2010
36702,,"Planters Bank Building",,,,,35.70281,-89.96687,,"Osceola",,"Mississippi County","Arkansas","It is at the intersection of East Hale Avenue and Pecan Street, on the right when traveling east on East Hale Avenue. ",,https://www.hmdb.org/m.asp?m=36702,10/7/2010,10/7/2010
