MarkerID,Marker No.,Title,Subtitle,Add'l Subtitle,Year Erected,Erected By,Latitude (minus=S),Longitude (minus=W),Street Address,City or Town,Section or Quarter,County or Parish,State or Prov.,Location,Missing,Link,First Published,Last Update
112039,,"Creek Street","‘Cat’ houses & Sporting Women",,,"State of Alaska Division of Tourism & Historic Ketchikan, Inc.",55.34130,-131.64125,,"Ketchikan",,"Ketchikan Gateway Borough","Alaska","It is at the intersection of Creek Street and Stedman Street ( Route 7) on Creek Street. ",,https://www.hmdb.org/m.asp?m=112039,12/31/2017,9/22/2024
112041,,"20 Creek Street","Circa 1920",,,"Ketchikan Historic Commission",55.34183,-131.64132,"20 Creek Street","Ketchikan",,"Ketchikan Gateway Borough","Alaska","It can be reached from Creek Street (Alaska Route 7) north of Stedman Street. ",,https://www.hmdb.org/m.asp?m=112041,12/31/2017,9/21/2021
118712,,"Emmons House","Historic Sitka Alaska",,,,57.05129,-135.32968,"601 Lincoln Street","Sitka",,"Sitka Borough","Alaska","It is at the intersection of Lincoln Street and Baranof Street, on the right when traveling west on Lincoln Street. ",,https://www.hmdb.org/m.asp?m=118712,6/14/2018,6/15/2018
133826,,"Sentinel of a Divided Town",,,,"Bureau of Land Management, U.S. Department of the Interior",57.05068,-135.33861,"200 Kaagwaantaan Street","Sitka",,"Sitka Borough","Alaska","It can be reached from Kaagwaantaan Street. ",,https://www.hmdb.org/m.asp?m=133826,5/15/2019,1/2/2025
133827,,"Alaska Native Brotherhood Hall","Has Been Designated a National Historic Landmark",,1978,,57.05075,-135.34100,"235 Katlian Street","Sitka",,"Sitka Borough","Alaska","It is on Katlian Street, on the left when traveling north. ",,https://www.hmdb.org/m.asp?m=133827,5/15/2019,9/12/2020
133829,,"Tilson Building",,,,"Alaska Centennial Commission",57.04946,-135.33648,"202-204 Lincoln Street","Sitka",,"Sitka Borough","Alaska","It is on Lincoln Street, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=133829,5/15/2019,5/25/2019
133863,,"In This Place",,,,,57.04863,-135.33805,,"Sitka",,"Sitka Borough","Alaska","",,https://www.hmdb.org/m.asp?m=133863,5/17/2019,1/2/2025
133922,,"St. Michael's Cathedral",,,1963,"U.S. Department of the Interior, National Park Service",57.05002,-135.33537,"240 Lincoln Street","Sitka",,"Sitka Borough","Alaska","It is on Lincoln Street when traveling east. ",,https://www.hmdb.org/m.asp?m=133922,5/19/2019,7/4/2021
135350,"FAI-030","Immaculate Conception Church",,,,"National Endowment for the Humanities, Alaska Heritage Resources Survey",64.84511,-147.72167,"115 Cushman Street","Fairbanks","Slaterville","Fairbanks North Star Borough","Alaska","It is on Cushman Street south of Illinois Street, on the right when traveling north. ",,https://www.hmdb.org/m.asp?m=135350,6/16/2019,9/26/2024
144242,"83","Gold Dredge No. 8","Gold Stream Valley 1928 - 1959","National Historic Mechancial Engineering Landmark",1986,"American Society of Mechanical Engineers",64.93794,-147.65321,"11755 Old Steese Highway","Goldstream",,"Fairbanks North Star Borough","Alaska","It can be reached from Old Steese Highway. ",,https://www.hmdb.org/m.asp?m=144242,1/14/2020,9/26/2024
149930,,"Brevig Mission Memorial Cross","1918 Influenza Pandemic","November 15-20, 1918",,,65.33154,-166.48313,,"Brevig Mission",,"Nome Census Area","Alaska","It is on Post Office Road, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=149930,5/13/2020,10/5/2022
170902,,"Our Living National Symbol","Alaska Wildlife Conservation Center",,,,60.82139,-148.98415,"43520 Seward Hwy","Anchorage","Girdwood","Anchorage","Alaska","It is on Seward Highway. ",,https://www.hmdb.org/m.asp?m=170902,4/13/2021,4/13/2021
170904,,"Brown Bears of AWCC","Alaska Wildlife Conservation Center",,,,60.82358,-148.98421,"43520 Seward Hwy","Anchorage","Girdwood","Anchorage","Alaska","It is on Seward Highway. ",,https://www.hmdb.org/m.asp?m=170904,4/13/2021,4/13/2021
170937,,"A Prickly World","Alaska Wildlife Conservation Center",,,,60.82231,-148.98377,"43528 Seward Hwy","Anchorage","Girdwood","Anchorage","Alaska","It is on Seward Highway. ",,https://www.hmdb.org/m.asp?m=170937,4/13/2021,4/13/2021
173886,,"Oscar Gill House","1913",,,"Anchorage Historic Properties",61.21264,-149.90961,"1344 West 10th Avenue","Anchorage","Downtown","Anchorage","Alaska","It is on West 10th Avenue west of N Street, on the left when traveling west. ",,https://www.hmdb.org/m.asp?m=173886,5/25/2021,7/21/2021
173891,,"Railway to Riches",,,,"National Park Service, U.S. Department of the Interior",61.43811,-143.71945,,"Chitina",,"Valdez-Cordova Census Area","Alaska","It is on McCarthy Road (at milepost 29), on the left when traveling west. ",,https://www.hmdb.org/m.asp?m=173891,5/25/2021,1/2/2025
173892,,"Wooden Wonder",,,,"National Park Service",61.43811,-143.71945,,"Chitina",,"Valdez-Cordova Census Area","Alaska","It is on McCarthy Road (at milepost 29), on the left when traveling west. ",,https://www.hmdb.org/m.asp?m=173892,5/25/2021,6/1/2021
173903,,"Ciisi nekeghalts´et","´fishwheel´",,,"Copper River Princess Wilderness Lodge",62.02035,-145.36413,,"Copper Center",,"Valdez-Cordova Census Area","Alaska","It can be reached from Richardson Highway (at milepost 106.8). ",,https://www.hmdb.org/m.asp?m=173903,5/25/2021,8/27/2024
173912,,"Violent Silhouettes",,,,,62.02051,-145.36235,,"Silver Springs",,"Valdez-Cordova Census Area","Alaska","It can be reached from Wrangell St Elias Visitor Center, 0.3 miles east of Richardson Highway ( Route 4), on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=173912,6/1/2021,6/11/2021
175383,,"Pipeline Facts",,,,,64.92916,-147.62907,"1671 Steese Highway","Goldstream",,"Fairbanks North Star Borough","Alaska","It is on Steese Highway (State Highway 2), on the right when traveling north. ",,https://www.hmdb.org/m.asp?m=175383,6/18/2021,9/26/2024
181259,,"Staton's Steakhouse and Cocktail Lounge","228 Harbor Drive",,,,57.04933,-135.33493,"228 Harbor Drive","Sitka",,"Sitka Borough","Alaska","It is at the intersection of Harbor Drive and Maksoutoff Street, on the right when traveling east on Harbor Drive. ",,https://www.hmdb.org/m.asp?m=181259,9/7/2021,9/7/2021
