MarkerID,Marker No.,Title,Subtitle,Add'l Subtitle,Year Erected,Erected By,Latitude (minus=S),Longitude (minus=W),Street Address,City or Town,Section or Quarter,County or Parish,State or Prov.,Location,Missing,Link,First Published,Last Update
8711,,"Larry G. Dahl","Specialist 4, U. S. Army",,1988,,45.35172,-122.61381,,"Oregon City",,"Clackamas County","Oregon","It can be reached from the intersection of Tumwater Drive and S. 2nd Street, on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=8711,7/1/2008,8/23/2015
8714,,"Peter Skene Ogden House",,,,"City of Oregon City",45.35193,-122.61431,,"Oregon City",,"Clackamas County","Oregon","It is on McLoughlin Boulevard (Oregon Route 99) near South 2nd Street, on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=8714,7/1/2008,12/3/2019
8744,,"Historic Viola School","Viola Pioneer Cemetery",,,,45.29894,-122.40705,,"Viola",,"Clackamas County","Oregon","It is on S Redland Road east of S Clear Creek Road, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=8744,7/3/2008,3/27/2011
8745,,"Harold E. Babcock",,,2006,"Estacada City Council",45.28615,-122.33436,,"Estacada",,"Clackamas County","Oregon","It is on SE Main Street north of Clackamas Highway ( Highway 211), on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=8745,7/3/2008,7/3/2008
8746,,"OK Barber Shop",,,,"Historic Downtown Oregon City Association",45.35801,-122.60823,"705 Main St.","Oregon City",,"Clackamas County","Oregon","It is on Main Street near 7th Street, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=8746,7/3/2008,7/16/2009
8747,,"McCald Building","Circa 1925",,,"Historic Downtown Oregon City Association",45.35798,-122.60790,"712 Main St.","Oregon City",,"Clackamas County","Oregon","It is on Main Street, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=8747,7/3/2008,7/3/2008
11973,,"Willamette National Cemetery Carillon Bells",,,1975,"Oregon State Federation of Garden Clubs",45.46182,-122.54005,,"Willamette National Cemetery",,"Multnomah County","Oregon","It can be reached from Willamette National Cemetery Road. ",,https://www.hmdb.org/m.asp?m=11973,10/2/2008,2/26/2020
11977,,"King 56 Aircrew Memorial",,,2006,"members of the 304th Rescue Squadron",45.45732,-122.54042,"11800 SE Mount Scott Blvd","Happy Valley",,"Clackamas County","Oregon","It is on Willamette National Cemetery Road. ",,https://www.hmdb.org/m.asp?m=11977,10/1/2008,3/28/2024
11979,,"Oregon Korean War Veterans Memorial","June 25, 1950 - July 27, 1953",,1996,"the Oregon Chapter - The Chosin Few",45.46252,-122.53735,"11800 SE Mount Scott Blvd","Portland","Pleasant Valley","Multnomah County","Oregon","It is on Memorial Drive east of Center Drive. ",,https://www.hmdb.org/m.asp?m=11979,10/2/2008,10/10/2024
12617,,"Rich Gulch",,,,,42.31193,-122.97139,,"Jacksonville",,"Jackson County","Oregon","It is on Oregon Street near Oak Street. ",,https://www.hmdb.org/m.asp?m=12617,10/18/2008,5/15/2024
13264,,"Veterans Memorial Building","Clackamas County",,1949,"Waldo Caufield Post No. 1324, Veterans of Foreign Wars of the United States",45.35283,-122.61253,,"Oregon City",,"Clackamas County","Oregon","It can be reached from Tumwater Drive near McLoughlin Boulevard ( Highway 99). ",,https://www.hmdb.org/m.asp?m=13264,11/2/2008,11/3/2008
34495,,"Broughton’s Expedition",,,,"Oregon Department of Transportation and Oregon Travel Information Council",45.54279,-122.27547,,"Corbett",,"Multnomah County","Oregon","It is on Columbia River Highway (Interstate 84 at milepost 23), 8.6 miles west of Rooster Rock Park West-bound on ramp, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=34495,8/16/2010,12/22/2024
34575,,"Deschutes River Crossing",,,,"Oregon Department of Transportation and Oregon Travel Information Council",45.63415,-120.91192,,"Wasco",,"Sherman County","Oregon","It is on Biggs-Rufus Highway (Oregon Route 206) 0.2 miles east of Moody Road (County Road 143), on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=34575,8/19/2010,12/14/2024
34581,,"Ancient Indian Fishing Grounds","<i>Wyam Falls</i>",,,"Oregon Department of Transportation and Oregon Travel Information Council",45.65005,-120.96053,,"The Dalles",,"Wasco County","Oregon","It can be reached from Celilo Park Road, 0.1 miles south of Celilo-Wasco Highway ( Road 206), on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=34581,8/20/2010,9/24/2024
34643,,"Beacon Rock",,,,"Oregon Department of Transportation and Oregon Travel Information Council",45.63413,-121.95904,,"Cascade Locks",,"Multnomah County","Oregon","It can be reached from Hatchery Road, 0.3 miles south of Tanner Creek Road. ",,https://www.hmdb.org/m.asp?m=34643,10/19/2010,2/11/2018
36498,,"Indian Trails","Oregon History",,,"Oregon Travel Information Council",44.86389,-121.42028,,"Warm Springs",,"Jefferson County","Oregon","It is on Northwest North Springs Highway (U.S. 26). ",,https://www.hmdb.org/m.asp?m=36498,10/11/2010,12/14/2024
38388,,"Sandy River Bridge",,,,"Oregon Department of Transportation and Oregon Travel Information Council",45.53824,-122.37553,,"Troutdale",,"Multnomah County","Oregon","It is at the intersection of Historic Columbia River Highway and Crown Point Highway on Historic Columbia River Highway. ",,https://www.hmdb.org/m.asp?m=38388,11/25/2010,9/15/2024
38400,,"The Willamette Stone",,,,"Oregon Travel Information Council",45.52123,-122.74353,"224 NW Skyline Blvd","Portland","Northwest Portland","Multnomah County","Oregon","It is on Northwest Skyline Boulevard, 0.4 miles west of West Burnside Road, on the left when traveling west. ",,https://www.hmdb.org/m.asp?m=38400,11/25/2010,2/11/2018
38410,,"Vanport","Oregon History",,2009,"Oregon Travel Information Council",45.59801,-122.68637,"1809 N Broadacre Rd","Portland","North Portland","Multnomah County","Oregon","It is on North Broadacre Road, 0.1 miles west of North Expo Road. ",,https://www.hmdb.org/m.asp?m=38410,11/25/2010,1/5/2025
47204,,"Wolf Creek Tavern","Wolf Creek Inn",,2011,"E Clampus Vitus Umpqua Joe Chapter 1859 in conjuction with Oregon State Parks and Recreaion",42.69508,-123.39636,"100 Front Street","Wolf Creek",,"Josephine County","Oregon","It is at the intersection of Front Street and Lower Wolf Creek Road, on the right when traveling south on Front Street. ",,https://www.hmdb.org/m.asp?m=47204,9/16/2011,3/24/2021
52157,,"Devil's Punchbowl",,,,,44.74695,-124.06472,"851 1st Street","Newport",,"Lincoln County","Oregon","It is on 1st Street. ",,https://www.hmdb.org/m.asp?m=52157,2/4/2012,12/16/2021
56542,,"The Telegram Building, 1922",,,,"United States Department of the Interior National Parks Service",45.52182,-122.68257,"1101 SW Washington St","Portland","Southwest Portland","Multnomah County","Oregon","It is at the intersection of Southwest Washington Street and SW 11th Avenue, on the right when traveling south on Southwest Washington Street. ",,https://www.hmdb.org/m.asp?m=56542,6/19/2012,5/20/2020
62025,,"Time Traveler",,,,"United States Forest Service",44.40125,-122.00339,,"Sisters",,"Deschutes County","Oregon","It can be reached from McKenzie Highway (Oregon Route 126) 1.6 miles south of U.S. 20, on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=62025,12/28/2012,12/28/2013
62081,,"Glacial Valleys","Crater Lake National Park",,,"National Park Service, U.S. Department of the Interior",42.91160,-122.14600,,"Crater Lake",,"Klamath County","Oregon","It is on Rim Drive north of  Route 62. ",,https://www.hmdb.org/m.asp?m=62081,12/30/2012,4/14/2020
63024,,"Peter Skene Ogden","Oregon History",,,"State of Oregon",43.75830,-118.06050,,"Juntura",,"Malheur County","Oregon","It is on Central Oregon Highway (U.S. 20), on the right when traveling north. ",,https://www.hmdb.org/m.asp?m=63024,2/15/2013,12/3/2019
63026,,"Fort Harney","Oregon History",,,"State of Oregon",43.61340,-118.82180,,"Burns",,"Harney County","Oregon","It is at the intersection of U.S. 20 and South Harney Road on U.S. 20. ",,https://www.hmdb.org/m.asp?m=63026,2/15/2013,3/26/2024
63032,,"The Terrible Trail","Oregon History",,,"State of Oregon",43.61340,-118.82177,,"Burns",,"Harney County","Oregon","It is at the intersection of U.S. 20 and South Harney Road, on the right when traveling east on U.S. 20. ",,https://www.hmdb.org/m.asp?m=63032,2/22/2013,12/14/2024
63089,,"The City of Bend","Pilot Butte Park",,,"Oregon State Parks",44.06060,-121.28310,,"Bend",,"Deschutes County","Oregon","It is on Pilot Butte Summit Drive. ",,https://www.hmdb.org/m.asp?m=63089,2/18/2013,2/18/2013
63090,,"""The Westward Movement""","Pilot Butte Park",,,"Oregon State Parks",44.06060,-121.28310,,"Bend",,"Deschutes County","Oregon","It is on Pilot Butte Summit Drive. ",,https://www.hmdb.org/m.asp?m=63090,2/18/2013,2/18/2013
63094,,"Oregon's Fabled ""High Desert""","Pilot Butte Park",,,"Oregon State Parks",44.06050,-121.28340,,"Bend",,"Deschutes County","Oregon","It can be reached from Pilot Butte Summit Drive. ",,https://www.hmdb.org/m.asp?m=63094,2/18/2013,2/18/2013
63116,,"Pumice Desert",,,,"National Park Service",43.02727,-122.11935,,"Cresent",,"Klamath County","Oregon","It is on North Crater Lake Highway, on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=63116,2/24/2013,10/19/2020
63119,,"Before the Collapse","Mount Mazama","Crater Lake National Park",,"National Park Service",42.91300,-122.14160,,"Crater Lake",,"Klamath County","Oregon","It can be reached from Rim Drive, on the right when traveling north. ",,https://www.hmdb.org/m.asp?m=63119,3/3/2013,4/14/2020
63122,,"After the Collapse","Mount Mazama","Crater Lake National Park",,"National Park Service",42.91300,-122.14160,,"Crater Lake",,"Klamath County","Oregon","It can be reached from Rim Drive, on the right when traveling north. ",,https://www.hmdb.org/m.asp?m=63122,3/3/2013,4/14/2020
63153,,"Grave Creek Ranch","1851 - 1918","Grave Creek Covered Bridge Historical Site",,"Josephine County Public Works and Josephine County Historical Society",42.63600,-123.37760,,"Sunny Valley",,"Josephine County","Oregon","It is on Sunny Valley Loop south of Placer Road. ",,https://www.hmdb.org/m.asp?m=63153,2/19/2013,2/19/2013
63167,,"Oregon Caves National Monument",,,,"National Park Service",42.09820,-123.40750,,"Cave Junction",,"Josephine County","Oregon","It is on Caves Highway (Oregon Route 46). ",,https://www.hmdb.org/m.asp?m=63167,3/3/2013,3/3/2013
63293,,"Loren R. Kaufman Memorial","Medal of Honor",,,,45.59220,-121.19270,"105 West Scenic Drive","The Dalles",,"Wasco County","Oregon","It is on West Scenic Drive west of Sorosis Street, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=63293,2/22/2013,2/22/2013
63938,,"Turner",,,,"Marion County",44.84313,-122.95197,"5273 Boise Street Southeast","Turner",,"Marion County","Oregon","It can be reached from Boise Street east of 3rd Street Southeast, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=63938,3/29/2013,3/29/2013
63966,,"Salem",,,,"Marion County",44.94172,-123.03635,"295 High Street Northeast","Salem",,"Marion County","Oregon","It is at the intersection of High Street Northeast and Chemeketa Street Northeast, on the right when traveling south on High Street Northeast. ",,https://www.hmdb.org/m.asp?m=63966,3/29/2013,3/29/2013
64448,,"Clues to a Volcanic Past",,,,"Forest Service, U.S. Department of Agriculture",44.41709,-120.61869,,"Prineville",,"Crook County","Oregon","It is on Mill Creek Rd (NF-33), ¼ mile east of NF-3360, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=64448,4/22/2013,12/13/2024
67888,,"The Crooked River (High) Bridge",,,,,44.39181,-121.19400,,"Terrebonne",,"Jefferson County","Oregon","It can be reached from U.S. 97, 0.4 miles south of SW Culver Highway, on the left when traveling north. ",,https://www.hmdb.org/m.asp?m=67888,8/19/2013,6/12/2024
67889,,"Peter Skene Ogden","Oregon History",,,"State of Oregon",44.39051,-121.19315,,"Terrebonne",,"Jefferson County","Oregon","It can be reached from U.S. 97, 0.4 miles south of SW Culver Highway, on the left when traveling north. ",,https://www.hmdb.org/m.asp?m=67889,8/19/2013,2/11/2018
68673,,"Lava Butte",,,,"U.S. Department of Agriculture Forest Service",43.91808,-121.35667,,"Bend",,"Deschutes County","Oregon","It can be reached from National Forest Road NF-100 north of Cottonwood Road. ",,https://www.hmdb.org/m.asp?m=68673,9/15/2013,9/15/2013
68913,,"Glacial Erratics","Oregon Geology",,,"Oregon Travel Information Council",45.13763,-123.29088,,"McMinnville",,"Yamhill County","Oregon","It can be reached from SW Oldsville Road, 0.2 miles east of SW Dusty Drive, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=68913,9/30/2013,2/11/2018
70950,,"The Life of a Lake",,,,"United States Forest Service",44.40088,-122.00426,,"Sisters",,"Deschutes County","Oregon","It can be reached from McKenzie Highway (Oregon Route 126) 1.6 miles south of U.S. 20, on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=70950,12/28/2013,12/28/2013
71521,,"Picture Gorge Basalts","John Day Fossil Beds National Monument",,,"National Park Service",44.53122,-119.63536,,"Dayville",,"Grant County","Oregon","It is on Oregon Route 19, 0.2 miles north of U.S. 26, on the left when traveling north. ",,https://www.hmdb.org/m.asp?m=71521,1/30/2014,2/21/2014
71673,,"Look Below the Surface",,,,,44.65400,-120.25159,,"Mitchell",,"Wheeler County","Oregon","It can be reached from Bear Creek Road, 0.4 miles west of Bridge Creek - Burnt Ranch Road. ",,https://www.hmdb.org/m.asp?m=71673,2/11/2014,2/11/2014
71675,,"Fossils on the Frontier",,,,,44.65399,-120.25160,,"Mitchell",,"Wheeler County","Oregon","It can be reached from Bear Creek Road, 0.4 miles west of Bridge Creek - Burnt Ranch Road. ",,https://www.hmdb.org/m.asp?m=71675,2/11/2014,2/11/2014
71698,,"Painted Hills Overlook","John Day Fossil Beds National Monument",,,"National Park Service",44.64984,-120.26667,,"Mitchell",,"Wheeler County","Oregon","It can be reached from Bear Creek Road, 1.2 miles west of Bridge Creek - Burnt Ranch Road. ",,https://www.hmdb.org/m.asp?m=71698,2/12/2014,10/20/2020
71699,,"Pieces of the Puzzle",,,,"National Park Service",44.64985,-120.26666,,"Mitchell",,"Wheeler County","Oregon","It can be reached from Bear Creek Road, 1.2 miles west of Bridge Creek - Burnt Ranch Road. ",,https://www.hmdb.org/m.asp?m=71699,2/12/2014,10/20/2020
71700,,"Deciphering the Forest",,,,"National Park Service",44.64986,-120.26666,,"Mitchell",,"Wheeler County","Oregon","It can be reached from Bear Creek Road, 1.2 miles west of Bridge Creek - Burnt Ranch Road. ",,https://www.hmdb.org/m.asp?m=71700,2/12/2014,10/20/2020
71701,,"A Matter of Survival",,,,"National Park Service",44.64987,-120.26666,,"Mitchell",,"Wheeler County","Oregon","It can be reached from Bear Creek Road, 1.2 miles west of Bridge Creek - Burnt Ranch Road. ",,https://www.hmdb.org/m.asp?m=71701,2/12/2014,10/20/2020
71727,,"Horse Creek Overlook","Elevation 5920 Feet",,,"Wallowa - Whitman National Forest",45.47734,-116.74889,,"Imnaha",,"Wallowa County","Oregon","It is on Hat Point Road, on the left when traveling south. ",,https://www.hmdb.org/m.asp?m=71727,2/14/2014,2/14/2014
71728,,"A Monumental Landscape","Hells Canyon National Recreation Area",,,"United States Forest Service",45.47731,-116.74886,,"Imnaha",,"Wallowa County","Oregon","It is on Hat Point Road, on the left when traveling south. ",,https://www.hmdb.org/m.asp?m=71728,2/14/2014,2/21/2014
71729,,"A Story Written in Stone",,,,"United States Forest Service",45.12389,-116.83520,,"Joseph",,"Wallowa County","Oregon","It can be reached from National Forest Service Road 490, 2 miles east of Wallowa Mountain Loop (Forest Service Road 39). ",,https://www.hmdb.org/m.asp?m=71729,2/14/2014,2/14/2014
71730,,"Land Of Fire And Water","The Dynamic Terrain",,,"United States Forest Service",45.12388,-116.83520,,"Joseph",,"Wallowa County","Oregon","It can be reached from National Forest Service Road 490, 2 miles east of Wallowa Mountain Loop (Forest Service Road 39). ",,https://www.hmdb.org/m.asp?m=71730,2/14/2014,2/14/2014
71731,,"Look Over Hells Canyon ...",,,,"United States Forest Service",45.12410,-116.83562,,"Joseph",,"Wallowa County","Oregon","It is on National Forest Service Road 490, 2 miles east of Wallowa Mountain Loop (Forest Service Road 39). ",,https://www.hmdb.org/m.asp?m=71731,2/14/2014,2/14/2014
71732,,"Hells Canyon National Recreation Area",,,,"United States Forest Service",45.12409,-116.83561,,"Joseph",,"Wallowa County","Oregon","It can be reached from National Forest Service Road 490, 2 miles east of Wallowa Mountain Loop (Forest Service Road 39). ",,https://www.hmdb.org/m.asp?m=71732,2/14/2014,2/14/2014
71743,,"The Nez Perce War of 1877",,,,"Forest Service, U.S. Department of Agriculture",45.55932,-116.83323,"201 Hat Point Road","Imnaha",,"Wallowa County","Oregon","It is on Hat Point Road east of Upper Imnaha Road, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=71743,2/14/2014,12/14/2024
71744,,"The Imnaha Canyon ... shelter and sanctuary","Hells Canyon National Recreation Area",,,"Forest Service, U.S. Department of Agriculture",45.47451,-116.94140,,"Imnaha",,"Wallowa County","Oregon","It is on Imnaha Highway (Oregon Route 350) 2.5 miles south of Bear Gulch Road (National Forest Road 3520), on the right when traveling north. ",,https://www.hmdb.org/m.asp?m=71744,2/14/2014,12/14/2024
71746,,"Nez Perce","Oregon History",,,"State of Oregon",45.42329,-117.29719,,"Enterprise",,"Wallowa County","Oregon","It is on Wallowa Lake Highway (Oregon Route 82) 0.1 miles east of Highland Avenue, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=71746,2/14/2014,2/11/2018
72434,,"Big Obsidian Flow",,,,"United States Forest Service",43.70622,-121.23574,,"La Pine",,"Deschutes County","Oregon","It can be reached from Paulina Lake Road (NF-21), 0.7 miles east of National Forest Service Road 567 (NF-567). ",,https://www.hmdb.org/m.asp?m=72434,3/19/2014,3/19/2014
72435,,"Glass Menagerie",,,,"United States Forest Service",43.70521,-121.23542,,"La Pine",,"Deschutes County","Oregon","It can be reached from Paulina Lake Road (NF-21), 0.7 miles east of National Forest Service Road 567 (NF-567). ",,https://www.hmdb.org/m.asp?m=72435,3/19/2014,3/19/2014
72436,,"The Eruption",,,,"United States Forest Service",43.70507,-121.23566,,"La Pine",,"Deschutes County","Oregon","It can be reached from Paulina Lake Road (NF-21), 0.7 miles east of National Forest Service Road 567 (NF-567). ",,https://www.hmdb.org/m.asp?m=72436,3/19/2014,3/19/2014
72437,,"A Special Place on the Planet",,,,"United States Forest Service",43.70323,-121.23647,,"La Pine",,"Deschutes County","Oregon","It can be reached from Paulina Lake Road (NF-21), 0.7 miles east of National Forest Service Road 567 (NF-567). ",,https://www.hmdb.org/m.asp?m=72437,3/19/2014,3/19/2014
73202,,"Mary D. Hume",,,,,42.42217,-124.41760,,"Gold Beach",,"Curry County","Oregon","It is on Harbor Way (U.S. 101), on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=73202,4/25/2014,4/25/2014
73203,,"Wreck of the Cottoneva",,,,,42.74315,-124.49280,,"Port Orford",,"Curry County","Oregon","It is on U.S. 101, on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=73203,4/25/2014,7/9/2021
73228,,"Judah Parker County Park","Established 1957",,1957,"Coos County",43.14232,-124.34357,,"Bandon",,"Coos County","Oregon","It is on Parkersburg Road, on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=73228,4/26/2014,4/18/2018
76951,,"Wilsonville Baseball",,,2001,"Wilsonville-Boones Ferry Historical Society",45.30485,-122.77081,"29722 SW Boones Ferry Road","Wilsonville",,"Clackamas County","Oregon","It is on Boones Ferry Road, on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=76951,9/18/2014,9/5/2023
79277,,"Stephen Tyng Mather",,"July 4, 1867 - Jan. 22, 1930",,,42.91070,-122.14184,,"Klamath Falls",,"Klamath County","Oregon","It can be reached from Muson Valley Road, 7 miles north of  Route 62. ",,https://www.hmdb.org/m.asp?m=79277,12/6/2014,12/3/2019
80487,,"Peter Skene Ogden Park",,,,,44.39210,-121.19324,,"Terrebonne",,"Deschutes County","Oregon","It can be reached from Blue Star Memorial/Dalles to California Highway (U.S. 97 at milepost 113), 1.2 miles north of Wimp Way, on the left when traveling north. ",,https://www.hmdb.org/m.asp?m=80487,1/30/2015,1/30/2015
80488,,"A Bridge for the New Millenium",,,,"Oregon Department of Transportation",44.39218,-121.19320,,"Terrebonne",,"Jefferson County","Oregon","It can be reached from U.S. 97 at milepost 114,, 1.5 miles north of NW Wimp Way, on the left when traveling north. ",,https://www.hmdb.org/m.asp?m=80488,1/30/2015,1/27/2018
80490,,"The Oregon Trunk Railroad Bridge",,,,,44.39107,-121.19529,,"Terrebonne",,"Jefferson County","Oregon","It can be reached from Dalles-California Highway (U.S. 97 at milepost 114), 0.7 miles south of SW Culver Highway, on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=80490,1/30/2015,12/14/2024
81197,,"The Medal of Honor","Courage • Patriotism • Duty",,,,45.48157,-122.80640,"12500 SW Washington Avenue","Beaverton",,"Washington County","Oregon","It can be reached from the intersection of 12500 SW Washington Avenue (Oregon Route 26 Connector Road). ",,https://www.hmdb.org/m.asp?m=81197,3/3/2015,1/8/2020
86445,,"Samuel C. Lancaster","1864 – 1941",,,,45.53951,-122.24433,"40700 Historic Columbia River Hwy","Corbett",,"Multnomah County","Oregon","It is on Historic Columbia River Highway, 2.8 miles east of Corbett. ",,https://www.hmdb.org/m.asp?m=86445,7/31/2015,4/25/2022
86662,,"Vista House","<small>JEWEL</small> on the Crown",,,"Columbia River Gorge National Scenic Area",45.53864,-122.24444,"40700 Historic Columbia River Hwy","Corbett",,"Multnomah County","Oregon","It is on Historic Columbia River Highway, 2.8 miles Corbett, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=86662,8/3/2015,3/4/2022
87945,,"Western International History","Applegate Trail",,1996,,42.00339,-121.88979,"24800 U.S. Highway 97","Worden",,"Klamath County","Oregon","It is on U.S. 97. ",,https://www.hmdb.org/m.asp?m=87945,8/31/2015,8/31/2015
87946,,"Applegate Trail","Klamath County",,,,42.00336,-121.88962,"24800 U.S. Highway 97","Worden",,"Klamath County","Oregon","It can be reached from U.S. 97, on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=87946,8/31/2015,9/1/2015
87953,,"Resolving the Oregon Question",,,,,42.00335,-121.88988,"24800 U.S. Highway 97","Worden",,"Klamath County","Oregon","It can be reached from U.S. 97, on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=87953,8/31/2015,9/4/2015
87958,,"The 42nd Parallel",,,,,42.00337,-121.88998,"24800 U.S. Highway 97","Worden",,"Klamath County","Oregon","It can be reached from U.S. 97, on the left when traveling south. ",,https://www.hmdb.org/m.asp?m=87958,8/31/2015,9/13/2015
88002,,"Applegate Trail",,,,,42.13650,-122.02890,,"Keno",,"Klamath County","Oregon","It is at the intersection of Green Springs Highway (Oregon Route 66 at milepost 44) and Toby Grade Road, on the right when traveling west on Green Springs Highway. ",,https://www.hmdb.org/m.asp?m=88002,9/1/2015,2/11/2018
88005,,"Historic Applegate Trail","Tub Springs",,,"Southern Oregon Historical Society.",42.11535,-122.44256,"12705-12727 Green Springs Highway","Pinehurst",,"Jackson County","Oregon","It is on Green Springs Highway (Oregon Route 66), on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=88005,9/1/2015,9/1/2015
88017,,"The Applegate Trail","Tub Springs",,,,42.11580,-122.44220,"12705-12727 Green Springs Highway","Pinehurst",,"Jackson County","Oregon","It can be reached from Green Springs Highway (Oregon Route 66), on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=88017,9/1/2015,10/14/2016
88403,,"Crossing the Siskiyous",,,,,42.11589,-122.44221,"12705-12727 Green Springs Highway","Pinehurst",,"Jackson County","Oregon","It can be reached from Green Springs Highway (Oregon Route 66), on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=88403,9/9/2015,9/9/2015
91119,,"Welcome to Multnomah Falls","Our Nation’s Second Highest Year-Round Waterfall","Columbia River Gorge National Scenic Area",,,45.57759,-122.11710,"53000 Historic Columbia River Hwy","Corbett",,"Multnomah County","Oregon","It is on Historic Columbia River Highway, 3.3 miles east of Bridal Veil. ",,https://www.hmdb.org/m.asp?m=91119,11/30/2015,10/25/2020
